buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,actual_win_rate,avg_predicted_win_prob,roi,props,houses,hotels,turns
True,False,False,True,True,False,False,False,True,False,3,0,100,0.24,0.25749415707868123,3.4101266666666663,5.84,0.98,0.97,128.46
False,True,True,True,True,True,True,True,True,False,3,100,100,0.26,0.25748716107106095,3.28748,7.03,1.11,1.23,133.38
True,True,True,True,True,True,False,False,False,True,3,50,100,0.28,0.2574652678694101,3.8873200000000003,7.94,2.22,1.61,147.94
False,True,False,False,True,True,False,True,True,True,3,0,100,0.26,0.25745372194608246,3.1821133333333336,7.37,1.7,1.66,121.8
True,True,True,False,True,False,False,False,True,False,5,50,100,0.27,0.25740708270639023,3.51178,8.15,1.8,1.77,142.45
True,True,True,True,True,False,False,True,True,False,3,0,100,0.25,0.2573791799194172,3.307586666666667,6.28,0.97,0.95,135.55
True,False,True,True,True,False,False,True,True,True,5,50,100,0.24,0.25731455963995675,3.17368,6.38,0.57,1.13,130.99
True,False,True,True,False,True,False,False,True,True,3,0,100,0.27,0.2573116055681693,3.936786666666667,7.82,1.61,1.46,166.77
True,True,True,False,True,False,False,False,False,False,3,0,100,0.24,0.2573078912961871,3.7016000000000004,6.61,0.96,1.06,168.29
False,True,False,False,True,False,False,False,False,True,5,50,100,0.24,0.2571388870028804,4.01928,7.35,0.98,1.33,178.54
False,True,False,False,True,False,True,False,False,True,3,0,100,0.25,0.25711885739964313,3.6827733333333335,7.62,1.15,1.74,150.38
True,False,False,False,True,False,False,True,False,False,3,50,100,0.27,0.2570999393010155,3.2463533333333334,6.72,1.81,1.27,128.25
False,True,True,True,False,False,False,True,False,False,3,50,100,0.25,0.25709677905533473,4.3476799999999995,7.33,1.63,1.23,165.86
True,False,True,False,False,True,False,True,False,True,5,100,100,0.25,0.25708200753812416,4.385079999999999,8.83,1.38,1.54,161.23
True,True,True,False,False,False,False,True,True,False,5,100,100,0.24,0.25700333789102725,2.750973333333333,6.58,1.27,1.28,122.3
True,True,False,True,True,True,True,False,True,True,5,100,100,0.25,0.2569728888951774,3.1925733333333337,7.18,1.05,1.06,123.94
False,True,True,False,True,True,True,False,False,False,3,100,100,0.28,0.256936100702659,3.2843066666666663,7.54,1.17,1.83,138.42
True,True,False,True,False,True,False,True,False,False,3,50,100,0.26,0.2569208327159957,3.257026666666667,6.99,1.02,1.35,130.14
True,False,False,True,True,False,False,True,True,True,3,100,100,0.27,0.25688983030468315,2.9040999999999997,7.53,1.43,1.52,126.1
True,False,True,False,True,True,True,True,True,True,5,100,100,0.26,0.25687941727436375,3.1996866666666666,6.17,1.21,1.18,133.78
True,True,False,True,False,False,True,False,True,False,3,50,100,0.23,0.25687899229658934,3.469,6.11,1.16,1.06,127.84
True,False,False,False,False,False,False,False,False,True,5,0,100,0.26,0.2568714570420465,3.36546,6.68,1.42,1.25,140.25
False,True,False,False,True,True,True,True,True,False,3,100,100,0.3,0.2568498289013214,4.61346,8.45,1.92,1.78,157.73
False,True,False,False,True,True,False,False,True,False,3,50,100,0.22,0.2568260684415465,2.787493333333333,5.12,0.55,0.87,138.98
True,True,True,False,False,True,True,True,True,True,3,50,100,0.24,0.25674881817506756,3.3016133333333335,6.84,0.93,1.06,165.11
True,False,False,True,True,True,False,True,True,False,3,0,100,0.2,0.25674686047059625,3.2237999999999998,4.63,0.51,0.38,179.46
True,True,False,True,True,False,False,True,False,True,5,0,100,0.24,0.256719014479146,2.4904066666666664,6.67,1.37,1.04,113.31
True,True,True,True,True,False,False,True,False,False,3,100,100,0.26,0.25670926011034345,2.84018,6.85,1.88,1.39,121.98
True,False,True,False,True,True,False,True,True,True,5,100,100,0.24,0.2567013709892168,3.134193333333333,7.46,1.45,1.27,135.0
True,False,False,True,False,False,False,True,False,False,5,0,100,0.26,0.256693791714154,2.921313333333333,7.52,1.66,1.66,122.72
True,False,True,True,True,True,True,False,True,False,5,0,100,0.24,0.25667400264370255,4.432306666666666,7.22,1.12,0.9,183.24
True,True,True,True,False,False,True,False,True,True,5,50,100,0.28,0.2566610051616929,3.8423333333333334,7.63,1.72,1.5,132.62
True,False,False,True,False,False,True,True,True,True,5,100,100,0.25,0.25662776942009397,2.5500066666666665,7.55,1.51,1.77,104.0
True,True,True,False,False,False,False,True,False,False,3,50,100,0.25,0.2566101300645409,2.9285666666666668,6.2,1.29,1.12,122.62
True,False,True,True,False,True,True,True,True,False,5,0,100,0.19,0.25654356419847696,3.085246666666667,6.23,0.61,1.0,167.66
True,True,True,False,False,False,False,False,False,True,5,100,100,0.24,0.2565279181050854,2.6261799999999997,6.65,1.79,1.33,111.26
True,False,True,False,False,False,False,True,False,False,3,0,100,0.26,0.2565150291504994,3.0381466666666666,6.98,1.58,1.42,118.85
True,True,False,False,False,False,True,False,True,True,3,0,100,0.26,0.2564824735071794,4.271926666666666,6.58,1.78,1.31,143.94
True,True,True,True,False,True,True,True,True,False,5,50,100,0.26,0.25648196077821833,4.314846666666667,6.7,0.77,1.15,160.6
True,False,True,True,True,True,True,False,True,False,3,100,100,0.23,0.25641458776557136,2.8613799999999996,6.48,1.75,1.26,122.58
False,True,True,False,True,False,False,True,True,True,3,100,100,0.26,0.2564069682022596,3.6161533333333336,7.48,1.39,1.34,152.35
False,True,False,True,True,False,False,True,False,False,3,50,100,0.26,0.25639079314230956,3.41766,7.51,1.7,1.55,124.87
True,False,False,True,True,True,True,False,False,False,5,100,100,0.24,0.25632828778280436,2.5407066666666664,6.38,1.44,1.41,103.4
True,False,False,True,False,False,False,True,False,False,3,0,100,0.27,0.2562876800329196,3.34804,7.57,1.61,1.4,170.75
True,True,True,True,False,True,True,True,False,True,3,100,100,0.24,0.25628366168175126,3.59358,6.84,1.05,1.26,150.74
False,True,False,False,True,True,True,True,True,False,3,50,100,0.27,0.25627161531387616,3.8574266666666666,7.21,1.43,1.38,131.41
False,True,True,False,True,False,True,False,True,False,3,50,100,0.27,0.2562670324569798,4.13186,5.86,0.4,0.86,150.96
False,True,False,False,False,True,True,True,True,False,5,100,100,0.28,0.2562280569714392,3.5568400000000002,7.65,1.45,1.05,137.05
False,True,True,False,True,False,False,False,True,True,5,0,100,0.25,0.25621347402484784,4.90568,7.89,1.3,1.54,197.36
False,True,True,False,True,True,True,False,False,False,5,0,100,0.27,0.25621101187194356,4.061766666666667,6.18,1.36,1.27,152.13
True,False,True,True,False,True,False,False,True,False,3,50,100,0.26,0.2562106681929317,3.9709133333333337,6.7,0.85,1.22,162.39
False,True,True,False,False,True,False,True,False,True,5,100,100,0.26,0.25608411249693414,3.9659000000000004,6.86,0.54,1.4,140.29
True,False,True,False,True,False,False,True,False,False,5,100,100,0.26,0.2560082344304572,3.5975399999999995,7.92,1.39,1.52,142.61
True,True,True,True,True,False,True,False,False,True,5,0,100,0.29,0.256006078593376,3.1174133333333334,7.06,0.94,1.32,128.47
True,False,True,False,False,False,False,False,False,False,5,0,100,0.25,0.255898356064502,2.9198866666666667,6.91,1.37,1.43,133.33
False,True,False,False,False,False,True,True,False,False,3,100,100,0.26,0.2558947351357661,2.398433333333333,6.09,0.84,1.19,126.83
True,True,False,True,False,False,True,False,False,True,3,50,100,0.25,0.25589467511178304,4.8957,6.38,0.42,0.91,172.51
False,True,True,False,True,False,True,False,False,False,3,0,100,0.24,0.25584361507781866,3.2242466666666667,6.92,0.92,1.22,134.42
True,False,True,True,True,False,False,False,True,False,3,0,100,0.23,0.2558310919317097,3.395086666666667,6.73,1.67,1.4,170.38
True,False,False,True,False,True,False,False,True,False,3,50,100,0.26,0.2558104498098183,2.9688466666666664,6.78,1.71,1.37,116.03
False,True,False,True,True,False,False,True,True,True,5,0,100,0.26,0.25580061887995137,3.896706666666667,7.03,0.91,1.15,146.08
True,False,False,False,True,True,True,False,True,True,5,50,100,0.27,0.25579957715517326,3.6718533333333334,7.14,0.83,1.36,147.79
True,True,True,True,True,False,False,True,True,False,3,100,100,0.3,0.2557589494429087,3.0881133333333333,8.18,1.6,1.66,135.22
True,True,True,True,True,False,True,False,True,True,3,50,100,0.27,0.25571236713763834,3.1345799999999997,7.02,0.92,1.49,130.16
True,False,False,True,False,True,False,True,False,True,5,50,100,0.25,0.2556230603227274,3.5182333333333333,6.6,0.65,0.99,146.76
True,True,False,True,False,True,False,True,True,False,5,0,100,0.25,0.2556031472113619,3.8251866666666667,7.16,1.79,1.29,158.41
True,True,False,False,True,True,False,True,False,True,3,50,100,0.25,0.255558389485965,3.6332600000000004,7.28,1.16,1.16,172.4
True,True,True,True,True,False,False,True,False,True,3,0,100,0.23,0.25554260622926434,2.4533266666666664,6.57,0.76,1.3,121.56
True,False,True,False,False,False,False,False,False,False,5,100,100,0.24,0.25554242893116164,4.099406666666667,7.38,1.53,1.21,167.17
True,True,False,False,True,False,True,True,True,True,5,0,100,0.25,0.25553397223130936,3.4567333333333337,6.6,1.11,1.15,133.69
True,True,False,False,True,True,False,True,True,True,5,50,100,0.25,0.2554917669916729,4.687226666666667,6.55,1.23,1.15,171.59
True,True,True,True,False,True,True,True,True,False,3,100,100,0.26,0.2553989703266115,3.6986333333333334,7.31,1.6,1.33,154.9
True,False,True,False,True,True,False,False,True,True,5,0,100,0.26,0.2553919570396262,3.74584,7.1,1.28,1.34,155.45
False,True,False,True,False,True,False,False,True,False,5,0,100,0.22,0.2553624186628,2.513253333333333,6.5,1.25,1.29,105.68
True,True,True,True,True,False,True,False,False,False,3,50,100,0.25,0.255329263768485,3.71748,7.06,0.73,1.36,145.77
True,True,False,True,False,False,False,True,False,False,3,0,100,0.28,0.25532624155021966,3.03444,7.72,1.08,1.51,151.79
True,True,True,False,True,False,True,True,True,False,5,0,100,0.25,0.2553155606857892,3.4192666666666667,6.67,1.11,1.29,132.04
True,True,True,True,False,True,True,False,False,True,3,0,100,0.24,0.2553085576402111,3.3450599999999997,7.58,1.6,1.55,145.25
False,True,True,True,True,False,True,False,False,False,5,0,100,0.26,0.25529936829181893,3.546546666666667,6.95,1.1,1.25,134.27
True,False,True,False,False,True,False,False,False,True,3,100,100,0.3,0.2552858129650762,3.060106666666667,7.49,1.36,1.77,116.76
True,False,True,False,False,True,True,True,True,True,5,100,100,0.23,0.2552411547264669,3.6733333333333333,5.53,0.76,0.81,161.41
False,True,False,True,False,False,True,True,True,True,3,50,100,0.23,0.2552244304277201,3.8063666666666665,7.17,1.2,1.16,155.1
False,True,True,True,False,True,True,False,True,False,3,100,100,0.28,0.25521215281189674,3.34196,7.27,1.29,1.47,124.84
True,False,True,True,False,True,True,False,True,True,3,50,100,0.25,0.25518390463906593,3.3429866666666666,6.3,0.98,0.72,139.89
True,True,False,False,False,False,False,True,False,False,5,0,100,0.28,0.25514148087500454,3.4473066666666665,7.75,1.61,1.44,137.03
True,False,True,True,True,False,False,False,True,False,5,0,100,0.23,0.2551409713261467,3.640133333333333,7.01,0.98,1.21,160.39
True,False,True,True,False,False,True,True,False,True,5,50,100,0.26,0.25510482893049935,3.0198066666666663,6.98,0.96,1.24,135.54
True,False,True,True,True,True,False,False,False,True,3,100,100,0.27,0.25505107619359196,4.041793333333334,7.12,1.37,1.24,149.34
True,False,True,True,False,False,False,False,True,True,5,0,100,0.25,0.2550122865580089,3.7474066666666666,6.82,1.07,1.26,148.86
True,False,False,False,True,True,False,True,False,False,3,50,100,0.25,0.2550031024836825,4.02116,6.55,0.69,1.04,159.44
True,False,True,False,False,False,False,False,False,True,5,100,100,0.28,0.2549937420994213,3.698006666666666,7.36,1.58,1.23,137.09
True,False,True,False,False,True,True,True,False,True,3,50,100,0.27,0.25496720679847606,4.157073333333333,7.42,0.93,1.46,139.18
True,True,True,True,True,True,True,True,False,False,3,50,100,0.25,0.2549580783428209,2.9564933333333334,6.81,0.83,1.31,137.34
True,True,False,True,False,False,True,False,True,False,3,100,100,0.24,0.25494170961574963,3.1343400000000003,5.63,0.65,0.74,142.45
True,False,True,True,True,True,False,False,True,False,3,100,100,0.26,0.25490750123649975,2.8748333333333336,6.71,1.12,1.23,119.46
True,False,False,True,False,True,False,True,False,True,5,0,100,0.23,0.25488429941603813,2.8479333333333336,5.95,0.86,0.74,137.15
True,False,False,True,True,False,True,True,True,True,3,0,100,0.26,0.25485606815001727,3.71352,7.11,1.09,1.23,131.71
True,True,False,True,False,False,False,False,True,False,3,100,100,0.23,0.25482915181255755,3.22684,6.28,0.67,1.2,167.36
True,True,True,True,False,True,True,False,True,False,3,50,100,0.25,0.25482454786944664,4.74964,6.46,0.89,1.03,198.16
True,True,False,False,True,False,True,True,False,True,5,0,100,0.27,0.2547926629066701,3.170846666666667,6.98,1.6,1.21,135.53
True,True,True,False,False,True,True,False,True,False,3,50,100,0.25,0.2547762493326121,2.9251466666666666,6.95,1.37,1.22,138.94
True,False,False,False,True,False,True,True,False,False,3,50,100,0.25,0.25475304691060335,3.5479533333333335,6.39,0.94,1.03,138.17
True,False,True,True,False,False,True,True,False,True,3,0,100,0.24,0.2547514552354886,3.2751866666666665,6.06,0.75,0.91,140.18
True,False,False,False,True,True,True,False,False,False,3,50,100,0.24,0.25466770368021135,3.1732600000000004,5.76,0.95,1.09,132.96
True,False,False,True,False,True,False,True,True,False,5,50,100,0.25,0.2546317562313011,3.1243533333333335,6.39,0.84,1.16,119.0
False,True,False,False,True,True,True,False,False,True,5,50,100,0.26,0.25460823400572064,4.067693333333334,6.77,1.14,1.11,143.28
True,False,True,False,False,False,True,True,True,True,3,50,100,0.25,0.2546005986223063,2.9081933333333336,6.55,1.07,1.11,127.23
True,False,False,False,True,False,False,False,True,True,3,50,100,0.26,0.25457480936567395,3.0663533333333333,7.24,1.57,1.56,136.34
True,True,True,True,False,False,False,True,True,False,3,100,100,0.22,0.2545383197883252,3.1635199999999997,6.44,1.35,1.12,153.05
False,True,True,True,False,True,False,False,True,False,5,0,100,0.22,0.25452314549115584,3.4758533333333332,7.02,1.12,1.3,154.45
True,False,False,True,False,True,False,False,True,False,3,100,100,0.22,0.25451985260204935,3.2680599999999997,5.5,0.8,0.91,138.18
True,False,True,False,True,False,True,False,True,False,3,100,100,0.25,0.25449019305219805,3.15006,7.45,1.6,1.4,119.14
True,False,True,True,True,False,False,False,False,False,5,0,100,0.25,0.2544631042835197,3.4010266666666666,7.57,1.51,1.44,152.54
True,True,False,True,False,True,False,False,True,False,5,100,100,0.26,0.2544521499238518,3.0450666666666666,6.66,0.77,1.21,122.5
False,True,True,False,True,False,True,False,False,True,5,50,100,0.26,0.2544498660646111,3.532226666666667,7.69,1.32,1.47,143.05
True,True,False,False,False,False,True,False,False,True,5,100,100,0.26,0.2544106422578002,2.94212,7.54,0.87,1.39,132.28
True,True,True,True,True,True,True,True,False,True,3,100,100,0.22,0.2544039010954138,3.1561199999999996,6.47,0.56,1.08,141.78
False,True,True,True,True,False,True,True,False,False,3,50,100,0.24,0.2544036268581199,3.24168,5.98,0.79,1.0,128.97
False,True,False,False,True,True,False,True,True,True,5,50,100,0.26,0.2543771434894021,3.9922333333333335,6.32,0.84,0.92,151.48
False,True,False,False,True,True,False,True,False,True,5,100,100,0.24,0.254376166935299,2.923586666666667,6.81,1.19,1.32,125.73
False,True,False,False,False,True,False,False,True,False,3,0,100,0.23,0.2543652001577322,2.9788866666666665,7.23,0.84,1.34,126.08
False,True,True,True,False,True,False,False,False,True,3,0,100,0.26,0.25435800534769515,3.2118200000000003,7.04,1.32,1.38,137.75
False,True,True,True,False,True,True,True,False,False,5,0,100,0.26,0.25421181267900184,4.2486266666666666,7.46,2.02,1.38,137.3
True,True,False,False,True,True,True,True,False,True,3,100,100,0.24,0.25413805873149103,3.593306666666667,6.34,1.36,1.12,141.17
False,True,False,False,True,True,True,False,True,True,3,100,100,0.27,0.25412449995570463,2.791306666666667,6.36,1.48,1.23,110.23
False,True,False,True,True,False,False,False,True,True,5,50,100,0.23,0.25409184176043803,2.9539666666666666,6.19,1.09,1.2,128.63
False,True,True,False,False,False,False,True,True,True,3,50,100,0.24,0.25407858280921125,3.530613333333333,5.93,1.34,1.14,145.34
True,True,True,True,True,False,True,False,False,True,5,100,100,0.23,0.25407340186506217,3.4747133333333333,5.82,1.11,0.83,144.55
True,False,False,True,False,False,True,False,True,True,3,50,100,0.28,0.25406077386651615,3.2181,7.7,1.49,1.41,133.92
True,False,False,True,True,True,True,True,False,True,3,50,100,0.23,0.2540565550058489,4.147,6.16,0.89,0.94,141.42
False,True,False,True,False,False,True,True,False,False,3,0,100,0.26,0.2540214690461162,3.674986666666667,6.87,1.28,1.2,151.69
True,True,True,False,False,False,True,False,False,False,3,0,100,0.26,0.2539860570336092,4.035373333333333,7.63,1.49,1.71,171.12
True,True,True,False,True,True,False,False,True,False,3,0,100,0.22,0.25387611433589746,3.0500533333333335,6.54,1.04,1.2,137.01
True,False,True,False,True,False,False,False,False,True,3,50,100,0.25,0.2538654109618296,3.68702,5.96,0.86,0.86,149.39
True,False,True,False,False,True,False,False,True,False,5,50,100,0.23,0.25382702102039706,3.1153133333333334,6.3,0.93,1.18,136.06
True,False,True,False,True,True,False,True,False,True,3,100,100,0.24,0.2538120285433782,3.10048,6.28,1.02,1.09,135.62
True,True,False,True,True,True,True,True,False,False,3,100,100,0.23,0.2538021565899592,3.48206,7.28,0.65,1.26,148.14
True,False,False,True,False,True,False,False,True,True,3,50,100,0.26,0.253794478463616,3.5828133333333336,6.82,1.51,1.11,136.34
False,True,False,False,False,True,False,True,False,True,5,50,100,0.23,0.25377849292990295,2.9960666666666667,7.27,1.65,1.37,133.34
True,False,True,True,False,False,True,True,False,False,3,100,100,0.24,0.2537667066019511,3.18714,6.87,1.12,1.3,128.25
False,True,True,False,False,False,False,True,True,False,5,50,100,0.25,0.253766097049598,2.6041000000000003,6.44,0.82,0.97,129.55
True,True,False,True,True,False,True,True,False,True,5,0,100,0.25,0.2537637999270875,3.3657266666666668,6.02,1.59,1.17,133.43
False,True,True,False,True,False,True,False,False,False,5,100,100,0.25,0.25375723355318724,4.104913333333333,7.56,1.61,1.28,161.9
True,True,False,False,False,True,False,True,True,False,5,50,100,0.24,0.2537002931559488,3.086293333333333,6.0,0.75,0.9,156.93
True,False,False,False,False,True,True,True,False,False,5,50,100,0.25,0.2536882349713885,3.2382866666666668,7.55,1.68,1.51,138.44
False,True,False,True,True,True,True,False,False,True,3,100,100,0.27,0.25368267340012357,3.215113333333333,7.15,1.11,1.1,137.05
True,True,False,True,True,True,True,True,False,False,5,50,100,0.25,0.2536517906042864,3.5330533333333336,7.04,1.33,1.23,139.98
False,True,False,False,True,True,False,False,False,True,3,0,100,0.27,0.2536418501210658,3.32644,7.2,1.12,1.07,140.29
True,True,False,True,True,True,True,False,False,True,5,100,100,0.26,0.25361990593558603,3.5363333333333333,6.87,1.57,1.39,147.37
True,True,True,True,False,False,False,False,True,True,5,50,100,0.24,0.2535840752675197,2.85196,7.09,1.28,1.4,147.87
True,True,False,True,True,True,True,True,True,False,5,0,100,0.29,0.25357765110429736,4.07346,9.04,1.53,1.72,148.37
False,True,False,True,True,True,False,False,False,True,3,0,100,0.23,0.25356396929741115,2.803326666666667,6.56,0.9,1.19,140.87
True,True,False,True,True,False,True,True,False,True,5,50,100,0.26,0.253543825634964,3.512653333333333,6.7,0.95,1.15,145.95
False,True,True,False,False,True,True,True,False,False,5,50,100,0.23,0.2535417190765493,2.8438,6.31,0.8,1.16,134.56
True,True,False,True,True,False,True,True,True,True,3,50,100,0.27,0.2535339704290104,3.2661599999999997,6.59,0.42,0.88,151.18
True,True,False,True,True,False,False,True,False,False,5,50,100,0.23,0.2534913714867828,3.326906666666667,6.15,1.33,1.05,149.29
True,False,False,False,True,True,False,False,False,False,5,100,100,0.22,0.25347407301055136,3.4600666666666666,6.23,1.14,0.94,144.46
True,True,True,False,True,False,False,False,False,True,5,50,100,0.22,0.2533968914309539,3.2106466666666664,5.98,0.8,1.19,148.42
True,False,True,False,True,False,True,False,True,True,3,50,100,0.23,0.25336948546418514,4.934846666666667,6.52,1.14,1.01,147.52
False,True,False,False,True,True,False,True,True,True,3,100,100,0.24,0.25335240805407144,3.4734266666666667,6.84,0.86,1.16,151.5
False,True,True,False,True,True,False,False,True,False,3,100,100,0.23,0.25333572457399656,3.569773333333333,6.78,0.71,1.24,162.43
True,True,False,False,True,True,False,False,True,False,3,100,100,0.27,0.2533184551365446,3.54662,6.76,0.97,1.25,139.19
True,False,True,False,False,False,True,False,False,True,5,100,100,0.26,0.25330061107789786,2.94866,6.7,1.12,1.33,133.98
False,True,True,False,True,True,True,True,False,True,5,0,100,0.27,0.2532694898272277,4.0095,7.18,1.36,1.3,171.76
False,True,False,True,True,True,True,False,False,True,3,0,100,0.25,0.25323021865952056,3.4208933333333333,6.94,1.3,1.47,144.25
True,False,True,True,False,True,False,True,False,True,3,0,100,0.26,0.25320755017977,3.65172,6.15,0.97,0.92,157.34
True,False,False,False,False,False,False,True,False,True,5,50,100,0.27,0.25319206581080383,3.12416,7.52,1.66,1.77,136.53
True,False,False,False,True,False,False,False,False,False,5,0,100,0.23,0.2531695988729229,3.40668,6.71,1.62,1.0,137.49
True,True,True,True,False,True,True,False,True,False,3,0,100,0.27,0.25315911902446286,3.300186666666667,7.75,1.09,1.51,137.68
True,False,True,False,False,True,False,True,True,True,5,50,100,0.25,0.25303621278554245,3.29214,6.43,1.12,1.19,145.95
False,True,False,False,True,True,True,True,True,False,3,0,100,0.24,0.2530238325067564,3.2138,7.34,1.57,1.54,142.96
False,True,True,True,True,True,True,False,True,False,5,0,100,0.24,0.25293394119676704,3.6280266666666665,5.9,0.82,0.92,134.76
True,False,True,True,True,False,False,False,True,False,3,50,100,0.24,0.2529307276080212,2.61202,7.44,1.56,1.73,120.06
True,False,False,False,False,False,False,False,True,True,3,50,100,0.25,0.25292790761805845,4.033933333333334,6.03,0.6,0.9,153.56
True,False,True,True,False,False,False,True,False,False,5,0,100,0.25,0.2529139369929548,3.0776666666666666,6.99,1.33,1.23,132.94
True,True,False,False,True,True,False,True,False,False,3,50,100,0.24,0.2529088390506632,3.12546,7.2,1.8,1.3,146.04
True,False,True,True,False,False,True,False,True,True,3,50,100,0.25,0.25287952310258066,4.92154,7.23,1.01,1.46,158.1
False,True,False,True,True,False,True,False,True,False,5,100,100,0.24,0.2528688440941561,3.47122,6.92,1.08,1.4,128.41
True,False,True,True,True,False,True,True,False,False,3,0,100,0.24,0.2528511154532332,3.1618333333333335,7.41,1.64,1.67,130.78
True,False,True,True,True,True,True,False,True,True,3,0,100,0.27,0.2528417292879804,3.4403666666666664,7.29,1.04,1.38,144.98
True,True,False,False,False,True,True,True,True,True,3,0,100,0.23,0.25282010421673046,2.95752,6.3,0.74,1.01,141.61
False,True,True,True,False,True,True,True,False,False,5,50,100,0.23,0.2527830184328241,3.5326800000000005,7.06,1.71,1.35,155.86
False,True,False,True,True,False,True,True,False,False,3,100,100,0.27,0.25278133552245713,3.995966666666667,7.62,1.04,1.23,149.56
True,False,True,True,False,True,True,False,False,False,5,100,100,0.28,0.2527603218273974,3.9102333333333332,7.92,1.49,1.45,154.57
True,True,True,False,True,False,False,True,False,False,3,0,100,0.29,0.2527426471971619,3.8267933333333333,7.5,1.09,1.21,147.39
False,True,True,False,True,True,True,False,True,True,3,100,100,0.23,0.2527165237984641,3.4205666666666668,6.15,0.55,0.76,161.83
True,False,False,False,True,True,False,True,True,False,3,50,100,0.27,0.2527065240984777,3.4792666666666667,7.43,1.98,1.47,146.57
False,True,False,True,True,False,False,True,False,True,3,100,100,0.26,0.2526973247262971,3.0356066666666663,6.77,1.02,1.49,115.66
True,False,True,False,False,False,False,True,False,True,5,0,100,0.28,0.2526792175954059,4.14224,7.0,0.98,1.38,138.71
True,True,True,False,True,True,False,True,True,True,3,50,100,0.27,0.2526704139979139,2.902486666666667,7.78,1.72,1.66,128.68
True,True,True,True,True,False,False,False,True,False,3,0,100,0.28,0.2526642286890347,3.3089466666666665,7.9,1.41,1.73,120.91
False,True,True,True,False,True,True,False,False,False,3,0,100,0.25,0.25255466768924206,3.698093333333333,6.98,0.53,1.03,144.35
True,False,True,True,False,False,False,True,False,True,3,0,100,0.24,0.25255228430582016,3.2772866666666665,7.39,1.05,1.64,144.84
True,False,True,True,False,True,True,False,False,False,3,0,100,0.23,0.25252195664795485,2.861086666666667,6.39,1.34,1.25,139.13
True,False,True,True,True,False,False,True,True,True,3,50,100,0.26,0.25251710731354643,3.08562,7.0,1.18,1.38,150.45
True,True,True,False,True,False,True,True,False,False,3,0,100,0.29,0.2524937132804555,3.5700666666666665,7.4,1.37,1.25,147.95
True,True,True,False,True,True,False,False,False,False,3,100,100,0.26,0.2524874125866646,3.627026666666667,6.56,1.11,1.06,144.16
True,True,False,False,True,True,True,False,False,False,3,50,100,0.24,0.25238757637381254,3.6393866666666668,6.39,0.83,1.0,134.89
True,True,True,False,False,False,False,False,True,False,5,50,100,0.24,0.25234141313118974,3.20326,7.28,1.25,1.48,132.71
False,True,True,False,True,True,False,False,True,True,3,50,100,0.25,0.25234065610052275,2.83468,7.3,1.89,1.55,116.0
True,False,False,False,True,True,False,False,True,True,5,0,100,0.24,0.25231879872801055,3.5624266666666666,6.23,0.73,1.21,154.3
True,False,False,False,True,False,False,True,False,True,3,50,100,0.24,0.25230243312523615,3.9365866666666665,8.16,1.29,1.58,167.71
True,True,True,True,True,False,True,True,False,False,5,50,100,0.23,0.2522662705258945,4.410786666666667,6.12,1.01,1.23,159.0
True,False,True,True,False,False,True,False,True,True,5,50,100,0.26,0.25225804927424944,3.05436,7.0,1.17,1.18,133.26
False,True,True,False,True,False,False,True,False,False,5,100,100,0.27,0.2522538055652104,3.41514,7.45,1.76,1.62,133.43
False,True,False,True,True,False,False,False,True,True,5,100,100,0.3,0.25225343212809825,4.205053333333334,7.42,1.12,1.47,159.76
True,True,True,False,False,True,True,True,False,False,5,50,100,0.22,0.252213430890579,3.78656,6.01,0.88,1.01,173.28
True,True,True,False,True,False,True,True,True,True,3,100,100,0.28,0.25220132624056324,4.452866666666666,6.27,1.1,1.1,148.48
False,True,True,False,False,False,True,True,False,False,3,0,100,0.28,0.2521846509993518,4.1406,7.59,1.16,1.38,152.31
True,False,False,True,True,True,False,True,False,True,3,50,100,0.27,0.2521762747441592,3.92298,7.85,1.4,1.53,160.49
True,False,True,True,True,False,False,False,False,False,3,100,100,0.22,0.25216278012851734,2.828186666666667,6.2,0.85,0.88,137.37
False,True,True,False,True,False,True,False,False,False,5,0,100,0.29,0.252157005718202,4.384826666666666,7.55,1.14,1.3,161.2
True,False,False,True,True,True,True,True,False,False,3,0,100,0.25,0.2520894842377677,2.84178,6.46,0.93,1.01,137.29
True,False,True,False,True,True,False,True,True,False,3,0,100,0.26,0.2520654396924635,3.499553333333333,7.27,1.4,1.42,142.05
True,False,True,True,False,True,False,False,False,False,3,50,100,0.22,0.252062307591909,3.118133333333333,5.37,0.72,0.82,133.45
True,True,False,False,True,True,True,True,False,True,3,50,100,0.26,0.2520115797536546,3.9804933333333334,6.93,0.94,0.99,158.44
True,False,False,True,True,True,False,False,False,False,3,0,100,0.25,0.251998474135666,3.1076933333333336,6.33,0.29,1.19,125.56
True,True,True,False,False,False,False,False,True,True,3,0,100,0.28,0.2519830583678812,2.699406666666667,7.47,1.52,1.48,101.76
True,False,True,True,False,True,True,False,False,False,5,50,100,0.23,0.25195645979833975,3.65866,6.47,1.12,0.92,149.28
True,True,True,True,True,True,False,True,True,True,5,50,100,0.23,0.251924058910856,3.592273333333333,6.8,0.99,1.22,142.49
True,False,False,True,False,False,False,False,True,False,5,50,100,0.27,0.2519165522272442,3.0808,6.67,0.72,1.18,145.55
