buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,games_played,wins,win_rate,laplace_mean,wilson_lower,avg_pred_prob,repr_pred_prob
0,1,1,0,1,1,0,0,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08612349955059159,0.08612349955059159
1,1,0,1,0,0,0,1,0,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08611409656266163,0.08611409656266163
0,1,1,1,1,0,0,1,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08610114464864935,0.08610114464864935
0,0,1,0,0,1,0,1,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08609067493203323,0.08609067493203323
0,1,1,0,0,1,0,0,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08607926959280339,0.08607926959280339
0,0,1,0,0,1,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.086077985061189,0.086077985061189
1,0,0,1,0,0,1,0,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08606084453012056,0.08606084453012056
0,1,0,1,0,0,0,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08603961051415004,0.08603961051415004
0,0,0,0,0,1,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08603369753500192,0.08603369753500192
0,1,1,0,1,1,0,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08602405088717072,0.08602405088717072
1,1,1,0,0,1,1,1,0,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08601365643601813,0.08601365643601813
1,0,1,1,0,0,0,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08598900574677372,0.08598900574677372
0,0,1,1,0,1,1,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.0859863865225336,0.0859863865225336
1,1,1,1,1,1,0,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08597860892014578,0.08597860892014578
1,1,0,0,1,1,0,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08597109196666056,0.08597109196666056
1,1,0,0,1,0,1,1,0,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08596273713181393,0.08596273713181393
0,0,1,0,0,1,0,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08595426387289928,0.08595426387289928
0,1,0,0,1,1,1,1,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08595097336553661,0.08595097336553661
0,0,1,0,0,1,1,1,0,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08594716832542497,0.08594716832542497
0,1,1,1,1,1,1,0,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08594670341305827,0.08594670341305827
1,0,1,0,0,1,1,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08594633281435324,0.08594633281435324
0,1,1,1,0,1,0,0,1,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08593324809312822,0.08593324809312822
1,0,1,1,1,1,1,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08592165131399143,0.08592165131399143
0,0,1,1,1,1,0,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08591995920463222,0.08591995920463222
1,1,0,0,1,1,0,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08591400432991429,0.08591400432991429
0,0,1,0,0,1,0,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08590464997404033,0.08590464997404033
1,0,0,0,1,1,0,0,0,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08587787375658254,0.08587787375658254
1,1,1,0,0,0,0,0,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08587610642017815,0.08587610642017815
1,0,0,1,0,1,0,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08586368791299501,0.08586368791299501
1,0,1,0,0,1,1,1,0,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08586047773998713,0.08586047773998713
0,1,0,0,0,1,1,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08584908057165422,0.08584908057165422
0,1,0,0,1,1,0,1,0,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.0858447938637693,0.0858447938637693
0,1,0,0,0,0,1,0,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08584396843957369,0.08584396843957369
1,1,1,0,0,0,1,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08583739757791739,0.08583739757791739
1,0,0,0,1,1,1,1,1,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08580674386905177,0.08580674386905177
1,1,0,0,1,0,1,1,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08578266750367372,0.08578266750367372
0,0,0,1,1,1,1,0,0,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08578112141063204,0.08578112141063204
1,1,0,0,1,1,1,1,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.0857725782064349,0.0857725782064349
1,1,0,1,0,1,0,1,1,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08576444087368837,0.08576444087368837
0,0,1,1,0,1,1,0,0,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08575011248002798,0.08575011248002798
1,1,0,0,0,1,0,0,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08574166488404704,0.08574166488404704
1,0,0,1,1,1,0,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08573755484726557,0.08573755484726557
0,1,0,0,1,1,0,0,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08573340192427553,0.08573340192427553
0,0,1,1,0,0,1,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08572758634468983,0.08572758634468983
0,1,0,1,0,0,0,1,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08572507755216519,0.08572507755216519
0,0,0,1,0,0,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08572448120412754,0.08572448120412754
1,0,1,0,1,0,1,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08572178046261482,0.08572178046261482
1,1,1,0,1,0,1,1,1,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08570681991197171,0.08570681991197171
0,0,1,0,1,0,1,0,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.0857061438072152,0.0857061438072152
1,1,0,0,1,0,0,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08570435063433758,0.08570435063433758
1,1,0,1,0,0,0,1,0,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08570198393110295,0.08570198393110295
1,0,1,0,1,1,0,1,0,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08569307112001077,0.08569307112001077
0,0,1,1,0,0,0,1,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08568866246250902,0.08568866246250902
1,0,1,0,0,1,0,0,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08568718233930717,0.08568718233930717
0,0,1,1,0,0,0,0,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08567971150764062,0.08567971150764062
1,1,1,1,1,0,0,0,1,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08567884716978955,0.08567884716978955
1,0,1,0,1,1,1,1,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08567710664559698,0.08567710664559698
1,1,1,1,1,0,1,0,0,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08567123343626386,0.08567123343626386
0,0,1,1,1,1,0,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08566181526606925,0.08566181526606925
1,1,1,0,1,0,1,0,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08565389799768318,0.08565389799768318
0,0,0,1,0,1,0,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08564641553811432,0.08564641553811432
0,1,1,1,1,1,1,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08564155962116955,0.08564155962116955
1,1,0,1,1,1,1,0,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08564051547387212,0.08564051547387212
0,0,0,1,0,1,1,0,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.0856402276727884,0.0856402276727884
1,0,0,1,1,0,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08563034410860279,0.08563034410860279
0,0,1,1,1,0,0,0,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08562551803809529,0.08562551803809529
0,1,1,0,1,1,1,1,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08562072737883919,0.08562072737883919
0,1,0,0,0,0,1,0,0,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08560713071136031,0.08560713071136031
1,1,1,0,0,1,1,1,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08560676946778197,0.08560676946778197
0,0,1,1,0,1,1,1,1,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08558579582944578,0.08558579582944578
1,1,0,1,0,0,1,1,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08558290819387601,0.08558290819387601
0,1,1,0,1,1,0,1,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08558193753461099,0.08558193753461099
1,1,0,1,0,0,0,1,0,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08557529952630769,0.08557529952630769
1,0,1,1,0,1,0,0,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08556477481710914,0.08556477481710914
1,1,0,1,1,1,0,1,0,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.085550456668069,0.085550456668069
1,1,1,0,1,1,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08554478222286818,0.08554478222286818
1,1,1,1,1,1,1,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08553743223349246,0.08553743223349246
0,0,0,1,0,0,0,1,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08553384019609186,0.08553384019609186
0,1,0,1,0,1,0,0,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08551363704329401,0.08551363704329401
0,1,0,1,0,1,0,0,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08550950915379571,0.08550950915379571
1,0,1,0,0,0,0,1,0,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.0855053473333154,0.0855053473333154
0,1,0,1,0,0,1,1,1,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08548935878174514,0.08548935878174514
0,1,0,1,1,0,1,1,0,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08548833581477874,0.08548833581477874
0,0,0,0,0,0,1,0,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08547735198094905,0.08547735198094905
0,1,0,1,0,1,1,0,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08545905206065744,0.08545905206065744
0,0,1,0,1,0,1,0,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08545474600685729,0.08545474600685729
0,0,0,0,1,0,1,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08544330153083772,0.08544330153083772
0,0,0,1,0,1,0,1,1,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08541943069529448,0.08541943069529448
1,1,1,1,1,0,1,1,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.0854119367520294,0.0854119367520294
0,0,0,0,1,0,1,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08540548698799996,0.08540548698799996
0,1,1,1,1,0,1,1,0,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08540325851577368,0.08540325851577368
0,0,1,0,1,0,1,0,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.0853992567659134,0.0853992567659134
1,1,0,0,0,0,1,1,1,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08539797495262227,0.08539797495262227
0,1,0,0,0,1,0,1,1,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08539723830641707,0.08539723830641707
0,1,0,0,0,0,1,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08539141759575983,0.08539141759575983
1,1,1,0,1,1,1,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08538811777626205,0.08538811777626205
1,0,0,0,1,0,1,1,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08537888435240693,0.08537888435240693
0,1,0,1,0,1,0,1,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08537838407276592,0.08537838407276592
0,1,1,0,0,1,1,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08537211931897458,0.08537211931897458
0,0,1,0,1,0,1,1,1,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08535413636651418,0.08535413636651418
0,0,0,1,1,1,1,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08534978368878078,0.08534978368878078
1,1,0,1,1,0,1,0,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08534615686042935,0.08534615686042935
0,0,0,0,0,0,0,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08534469536088275,0.08534469536088275
0,1,1,0,1,1,1,1,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08533125566409247,0.08533125566409247
1,0,0,0,1,1,0,1,0,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.0853304717110424,0.0853304717110424
1,0,1,1,0,1,0,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08532989893793706,0.08532989893793706
1,1,0,1,0,0,0,1,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08532479399685365,0.08532479399685365
0,1,0,0,1,1,1,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08531772024615177,0.08531772024615177
1,0,0,1,1,0,0,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08531437984587556,0.08531437984587556
0,1,0,1,0,0,0,0,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08530644683198638,0.08530644683198638
0,0,1,1,0,1,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08529677808220469,0.08529677808220469
0,1,1,1,1,0,1,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08528588042559523,0.08528588042559523
0,1,1,0,0,1,1,0,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08524847448787577,0.08524847448787577
1,0,0,0,1,1,0,0,1,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08523848249629976,0.08523848249629976
1,1,0,1,1,1,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.085229030480983,0.085229030480983
1,1,1,0,1,1,1,1,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08521828461277887,0.08521828461277887
0,1,1,1,1,0,0,1,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08518649962046687,0.08518649962046687
1,1,0,0,1,0,1,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08518427131574853,0.08518427131574853
1,1,1,0,0,0,0,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08517523276547426,0.08517523276547426
1,1,1,0,1,0,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08517085891957597,0.08517085891957597
1,0,1,1,1,1,0,0,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08516600883008454,0.08516600883008454
1,1,0,0,1,0,0,1,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08513556851608713,0.08513556851608713
1,1,0,0,0,0,1,0,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08512276022554098,0.08512276022554098
1,1,0,1,0,1,0,1,1,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08512090007728025,0.08512090007728025
0,1,0,1,0,0,1,1,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.0851167744301621,0.0851167744301621
1,0,0,1,1,1,1,0,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08511438450837036,0.08511438450837036
0,1,1,0,0,1,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08511272551784099,0.08511272551784099
0,0,0,1,1,1,1,0,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.0850923330702327,0.0850923330702327
1,0,0,0,1,0,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08509219754471124,0.08509219754471124
0,1,1,0,1,1,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08508183958334427,0.08508183958334427
0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08507448626949031,0.08507448626949031
0,1,1,1,1,1,1,1,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08506553020192023,0.08506553020192023
0,1,0,0,0,1,1,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08506025688892663,0.08506025688892663
0,1,0,0,0,0,1,0,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08505997908291921,0.08505997908291921
1,1,0,1,1,1,1,0,0,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08505915416754999,0.08505915416754999
1,1,1,1,1,1,1,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08505148289264476,0.08505148289264476
1,0,0,0,0,1,1,1,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08504092629469705,0.08504092629469705
0,0,1,1,0,1,1,0,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08503945055384983,0.08503945055384983
0,0,0,1,1,1,0,1,1,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08503275739878376,0.08503275739878376
1,1,1,1,0,1,1,0,1,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08499332032464704,0.08499332032464704
1,1,0,1,0,1,1,1,1,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08499321783159916,0.08499321783159916
1,1,1,1,1,0,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08498112194446336,0.08498112194446336
1,1,1,0,1,0,0,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08497186969484777,0.08497186969484777
1,1,1,0,0,0,0,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08496583775984148,0.08496583775984148
0,0,0,1,1,0,0,0,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08495162842494623,0.08495162842494623
0,0,1,1,1,0,0,1,0,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.0849513118059019,0.0849513118059019
1,0,1,0,0,1,0,1,0,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08494998421982748,0.08494998421982748
1,1,0,1,1,0,0,1,0,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08493197069871045,0.08493197069871045
0,0,0,0,1,1,0,1,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08492328727677405,0.08492328727677405
1,1,0,1,1,1,0,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08491800299016072,0.08491800299016072
1,1,1,1,1,1,0,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08490370327740326,0.08490370327740326
1,0,1,0,1,1,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08490091236013102,0.08490091236013102
0,0,1,1,1,1,0,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08489839318232242,0.08489839318232242
1,0,1,0,1,1,0,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08488957753254552,0.08488957753254552
0,0,0,1,1,1,0,0,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.0848891512304227,0.0848891512304227
0,1,1,0,0,1,0,0,1,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08488564180406434,0.08488564180406434
1,1,1,1,0,1,0,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08487965868098202,0.08487965868098202
0,1,0,1,0,1,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08487207283224803,0.08487207283224803
1,0,1,0,0,1,0,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08485971308906361,0.08485971308906361
1,1,1,0,0,1,1,1,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08482197887035955,0.08482197887035955
0,0,1,1,1,0,1,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08481950228001081,0.08481950228001081
1,1,1,0,1,0,1,1,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08481660965506573,0.08481660965506573
1,1,1,1,0,1,1,1,0,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08481573398517872,0.08481573398517872
0,0,1,1,1,0,1,1,0,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.08481177909769366,0.08481177909769366
0,1,1,0,1,1,1,1,0,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08479560816740736,0.08479560816740736
0,0,1,0,1,0,1,0,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08478723089888243,0.08478723089888243
0,0,1,1,0,0,1,0,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08478662493602475,0.08478662493602475
1,0,0,1,0,0,0,0,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08478440312677668,0.08478440312677668
0,1,0,1,0,1,0,0,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.084783758333945,0.084783758333945
1,1,0,1,0,1,1,1,0,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08477206653673726,0.08477206653673726
1,1,1,0,0,1,1,1,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08475181923976863,0.08475181923976863
1,1,0,0,1,1,1,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08472415469437547,0.08472415469437547
1,0,1,0,1,1,1,0,0,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08472413310161211,0.08472413310161211
0,1,0,0,1,1,1,1,1,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08471923755592232,0.08471923755592232
0,1,1,0,1,0,0,0,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08470902952301376,0.08470902952301376
1,1,1,1,1,1,0,0,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.0847075274141251,0.0847075274141251
1,0,0,1,1,1,0,0,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08470570105421123,0.08470570105421123
0,1,0,0,1,0,0,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08468946821901069,0.08468946821901069
0,0,0,0,0,1,1,0,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08467995968542313,0.08467995968542313
1,0,0,0,1,1,1,0,0,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.0846769916617142,0.0846769916617142
1,1,1,0,1,1,1,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08467638889238008,0.08467638889238008
1,0,0,1,1,0,0,1,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.084664438058875,0.084664438058875
1,0,1,1,1,1,1,0,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08464671032258937,0.08464671032258937
0,1,1,1,1,1,0,0,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08464199817740777,0.08464199817740777
0,1,0,0,1,1,0,1,0,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08463372873535024,0.08463372873535024
1,0,0,0,0,1,1,0,0,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.0846203185836262,0.0846203185836262
1,1,1,1,0,1,0,1,0,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.0846157195902422,0.0846157195902422
0,1,1,0,0,1,1,1,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08460473275764344,0.08460473275764344
0,1,0,1,0,0,0,1,0,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08459799061264567,0.08459799061264567
1,1,1,1,0,0,0,1,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08459091537987086,0.08459091537987086
0,1,1,0,0,1,1,1,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08458670723416532,0.08458670723416532
0,0,0,1,0,1,1,0,0,0,5,50,1,0,0.0,0.3333333333333333,0.0,0.08458132926525133,0.08458132926525133
1,1,1,1,0,0,0,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08457734569676123,0.08457734569676123
1,0,0,1,1,1,1,0,0,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08454845162873513,0.08454845162873513
0,0,1,1,0,0,0,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08454744529005856,0.08454744529005856
0,1,0,1,0,0,1,0,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08452704736595519,0.08452704736595519
0,1,1,1,1,1,1,1,0,0,3,100,1,0,0.0,0.3333333333333333,0.0,0.08451473567292273,0.08451473567292273
1,1,0,0,1,0,1,1,1,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08450954123651036,0.08450954123651036
0,1,1,0,0,0,1,1,1,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08450202269004022,0.08450202269004022
1,1,1,0,1,1,0,0,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08448964544372894,0.08448964544372894
0,0,1,1,1,0,0,0,0,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08447473091687949,0.08447473091687949
0,1,1,1,1,0,1,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08446441163987288,0.08446441163987288
0,1,0,1,1,1,0,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08446395968693922,0.08446395968693922
1,0,1,1,1,1,1,1,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08446035214185363,0.08446035214185363
1,1,1,1,0,1,1,1,0,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.0844515594103776,0.0844515594103776
1,1,1,0,0,0,1,0,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.0844451249247098,0.0844451249247098
1,0,0,1,1,0,1,1,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.0844150692551492,0.0844150692551492
0,0,1,0,1,1,0,1,1,1,3,100,1,0,0.0,0.3333333333333333,0.0,0.0844099772364135,0.0844099772364135
1,1,1,1,1,0,0,1,0,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.0843965968732997,0.0843965968732997
1,1,1,1,0,0,0,0,1,1,5,100,1,0,0.0,0.3333333333333333,0.0,0.08438895891271857,0.08438895891271857
0,0,1,0,0,0,0,0,1,0,5,0,1,0,0.0,0.3333333333333333,0.0,0.08437690252281942,0.08437690252281942
0,1,1,1,0,1,1,0,1,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08437469203083939,0.08437469203083939
0,0,1,0,1,0,1,0,0,1,3,0,1,0,0.0,0.3333333333333333,0.0,0.08437334382580675,0.08437334382580675
0,0,1,0,1,1,0,0,1,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.08437232417105443,0.08437232417105443
1,1,1,1,1,0,0,0,1,1,5,50,1,0,0.0,0.3333333333333333,0.0,0.08436767535578286,0.08436767535578286
0,0,0,0,1,0,1,0,0,1,3,50,1,0,0.0,0.3333333333333333,0.0,0.08436623412206588,0.08436623412206588
0,1,1,0,0,1,1,0,1,0,5,100,1,0,0.0,0.3333333333333333,0.0,0.08436269148142336,0.08436269148142336
1,1,0,0,1,1,0,0,0,0,3,50,1,0,0.0,0.3333333333333333,0.0,0.0843569459462199,0.0843569459462199
0,0,1,0,0,1,0,0,0,1,5,0,1,0,0.0,0.3333333333333333,0.0,0.08435333254689151,0.08435333254689151
0,1,1,0,0,1,0,1,0,0,3,0,1,0,0.0,0.3333333333333333,0.0,0.08433597862531851,0.08433597862531851
