buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,wins,avg_props,avg_houses,avg_hotels,avg_turns,raw_win_rate,smoothed_win_rate
1,0,1,0,0,1,0,1,0,1,5,0,100,24,6.24,1.08,0.83,139.93,0.24,0.2403698105897596
1,0,1,0,0,1,0,1,0,1,5,50,100,26,6.74,1.45,1.19,137.26,0.26,0.2594174296373786
1,0,1,0,0,1,0,1,0,1,5,100,100,25,8.83,1.38,1.54,161.23,0.25,0.2498936201135691
1,0,1,0,0,1,0,1,1,0,3,0,100,21,5.78,0.76,0.78,149.04,0.21,0.211798382018331
1,0,1,0,0,1,0,1,1,0,3,50,100,29,7.84,1.17,1.52,148.64,0.29,0.2879888582088072
1,0,1,0,0,1,0,1,1,0,3,100,100,22,6.26,1.03,1.11,147.98,0.22,0.22132219154214053
1,0,1,0,0,1,0,1,1,0,5,0,100,20,5.5,0.73,0.86,145.36,0.2,0.2022745724945215
1,0,1,0,0,1,0,1,1,0,5,50,100,25,7.38,0.78,1.56,139.17,0.25,0.2498936201135691
1,0,1,0,0,1,0,1,1,0,5,100,100,30,8.1,1.72,1.58,167.4,0.3,0.2975126677326167
1,0,1,0,0,1,0,1,1,1,3,0,100,23,6.47,1.27,1.24,149.7,0.23,0.23084600106595005
1,0,1,0,0,1,0,1,1,1,3,50,100,20,4.79,0.44,0.69,153.27,0.2,0.2022745724945215
1,0,1,0,0,1,0,1,1,1,3,100,100,19,5.47,0.54,0.93,157.42,0.19,0.19275076297071195
1,0,1,0,0,1,0,1,1,1,5,0,100,23,6.47,1.14,1.02,157.58,0.23,0.23084600106595005
1,0,1,0,0,1,0,1,1,1,5,50,100,25,6.43,1.12,1.19,145.95,0.25,0.2498936201135691
1,0,1,0,0,1,0,1,1,1,5,100,100,29,7.73,1.81,1.22,111.89,0.29,0.2879888582088072
1,0,1,0,0,1,1,0,0,0,3,0,100,25,7.02,1.11,1.34,129.07,0.25,0.2498936201135691
1,0,1,0,0,1,1,0,0,0,3,50,100,30,7.34,1.23,1.43,150.59,0.3,0.2975126677326167
1,0,1,0,0,1,1,0,0,0,3,100,100,23,6.09,0.81,0.84,171.2,0.23,0.23084600106595005
1,0,1,0,0,1,1,0,0,0,5,0,100,22,7.17,0.86,1.23,155.55,0.22,0.22132219154214053
1,0,1,0,0,1,1,0,0,0,5,50,100,31,8.83,1.73,1.69,150.81,0.31,0.30703647725642624
1,0,1,0,0,1,1,0,0,0,5,100,100,23,6.55,1.08,0.91,167.95,0.23,0.23084600106595005
1,0,1,0,0,1,1,0,0,1,3,0,100,31,7.88,1.24,1.36,148.97,0.31,0.30703647725642624
1,0,1,0,0,1,1,0,0,1,3,50,100,25,6.94,1.18,1.14,146.04,0.25,0.2498936201135691
1,0,1,0,0,1,1,0,0,1,3,100,100,22,5.62,0.77,0.77,127.42,0.22,0.22132219154214053
1,0,1,0,0,1,1,0,0,1,5,0,100,26,7.2,1.28,1.62,110.23,0.26,0.2594174296373786
1,0,1,0,0,1,1,0,0,1,5,50,100,23,7.1,0.82,1.41,116.48,0.23,0.23084600106595005
1,0,1,0,0,1,1,0,0,1,5,100,100,30,7.09,0.99,1.3,133.02,0.3,0.2975126677326167
1,0,1,0,0,1,1,0,1,0,3,0,100,23,7.2,1.09,1.32,157.93,0.23,0.23084600106595005
1,0,1,0,0,1,1,0,1,0,3,50,100,31,7.84,1.59,1.6,149.07,0.31,0.30703647725642624
1,0,1,0,0,1,1,0,1,0,3,100,100,20,5.43,0.67,0.83,142.36,0.2,0.2022745724945215
1,0,1,0,0,1,1,0,1,0,5,0,100,25,6.99,0.63,1.01,134.33,0.25,0.2498936201135691
1,0,1,0,0,1,1,0,1,0,5,50,100,23,6.82,0.87,1.15,142.86,0.23,0.23084600106595005
1,0,1,0,0,1,1,0,1,0,5,100,100,18,6.18,0.64,0.89,161.74,0.18,0.18322695344690243
1,0,1,0,0,1,1,0,1,1,3,0,100,19,6.05,0.99,1.03,135.7,0.19,0.19275076297071195
1,0,1,0,0,1,1,0,1,1,3,50,100,22,6.99,1.32,1.59,120.36,0.22,0.22132219154214053
1,0,1,0,0,1,1,0,1,1,3,100,100,20,5.73,0.68,0.91,121.37,0.2,0.2022745724945215
1,0,1,0,0,1,1,0,1,1,5,0,100,20,5.54,0.44,0.77,169.92,0.2,0.2022745724945215
1,0,1,0,0,1,1,0,1,1,5,50,100,20,6.19,1.03,0.89,134.05,0.2,0.2022745724945215
1,0,1,0,0,1,1,0,1,1,5,100,100,32,7.67,1.0,1.29,144.59,0.32,0.3165602867802358
1,0,1,0,0,1,1,1,0,0,3,0,100,25,6.7,1.33,1.07,166.87,0.25,0.2498936201135691
1,0,1,0,0,1,1,1,0,0,3,50,100,25,6.75,1.21,1.1,141.8,0.25,0.2498936201135691
1,0,1,0,0,1,1,1,0,0,3,100,100,22,6.25,0.71,1.12,187.28,0.22,0.22132219154214053
1,0,1,0,0,1,1,1,0,0,5,0,100,22,5.79,1.05,1.01,138.56,0.22,0.22132219154214053
1,0,1,0,0,1,1,1,0,0,5,50,100,29,7.58,1.59,1.38,128.4,0.29,0.2879888582088072
1,0,1,0,0,1,1,1,0,0,5,100,100,37,9.01,2.05,1.9,133.18,0.37,0.3641793343992834
1,0,1,0,0,1,1,1,0,1,3,0,100,27,8.02,1.94,1.59,116.33,0.27,0.2689412391611882
1,0,1,0,0,1,1,1,0,1,3,50,100,27,7.42,0.93,1.46,139.18,0.27,0.2689412391611882
1,0,1,0,0,1,1,1,0,1,3,100,100,32,7.87,1.19,1.54,143.77,0.32,0.3165602867802358
1,0,1,0,0,1,1,1,0,1,5,0,100,29,7.02,0.9,1.5,138.56,0.29,0.2879888582088072
1,0,1,0,0,1,1,1,0,1,5,50,100,28,7.49,1.33,1.51,133.58,0.28,0.27846504868499766
1,0,1,0,0,1,1,1,0,1,5,100,100,23,6.51,1.24,0.98,140.9,0.23,0.23084600106595005
1,0,1,0,0,1,1,1,1,0,3,0,100,20,5.65,0.52,0.74,144.6,0.2,0.2022745724945215
1,0,1,0,0,1,1,1,1,0,3,50,100,21,5.18,0.71,0.64,141.35,0.21,0.211798382018331
1,0,1,0,0,1,1,1,1,0,3,100,100,17,5.0,0.44,0.71,135.96,0.17,0.1737031439230929
1,0,1,0,0,1,1,1,1,0,5,0,100,22,5.66,0.74,0.76,164.56,0.22,0.22132219154214053
1,0,1,0,0,1,1,1,1,0,5,50,100,18,5.56,0.5,0.98,143.39,0.18,0.18322695344690243
1,0,1,0,0,1,1,1,1,0,5,100,100,20,6.01,0.83,1.0,112.28,0.2,0.2022745724945215
1,0,1,0,0,1,1,1,1,1,3,0,100,25,7.6,1.19,1.29,156.89,0.25,0.2498936201135691
1,0,1,0,0,1,1,1,1,1,3,50,100,12,4.13,0.65,0.49,138.0,0.12,0.12608409630404532
1,0,1,0,0,1,1,1,1,1,3,100,100,27,8.07,2.15,1.52,145.47,0.27,0.2689412391611882
1,0,1,0,0,1,1,1,1,1,5,0,100,23,6.81,1.81,1.45,120.51,0.23,0.23084600106595005
1,0,1,0,0,1,1,1,1,1,5,50,100,26,7.01,1.19,1.37,196.2,0.26,0.2594174296373786
1,0,1,0,0,1,1,1,1,1,5,100,100,23,5.53,0.76,0.81,161.41,0.23,0.23084600106595005
1,0,1,0,1,0,0,0,0,0,3,0,100,14,5.48,1.0,0.92,120.44,0.14,0.14513171535166436
1,0,1,0,1,0,0,0,0,0,3,50,100,32,7.97,1.22,1.53,138.58,0.32,0.3165602867802358
1,0,1,0,1,0,0,0,0,0,3,100,100,25,6.39,0.38,0.78,196.22,0.25,0.2498936201135691
1,0,1,0,1,0,0,0,0,0,5,0,100,30,7.54,1.55,1.45,125.97,0.3,0.2975126677326167
1,0,1,0,1,0,0,0,0,0,5,50,100,24,5.74,1.42,0.67,147.35,0.24,0.2403698105897596
1,0,1,0,1,0,0,0,0,0,5,100,100,29,8.86,1.16,2.01,122.97,0.29,0.2879888582088072
1,0,1,0,1,0,0,0,0,1,3,0,100,20,5.8,0.76,0.85,169.92,0.2,0.2022745724945215
1,0,1,0,1,0,0,0,0,1,3,50,100,25,5.96,0.86,0.86,149.39,0.25,0.2498936201135691
1,0,1,0,1,0,0,0,0,1,3,100,100,32,8.36,1.31,1.49,126.18,0.32,0.3165602867802358
1,0,1,0,1,0,0,0,0,1,5,0,100,18,5.59,0.63,1.05,163.8,0.18,0.18322695344690243
1,0,1,0,1,0,0,0,0,1,5,50,100,33,8.48,1.96,1.62,167.67,0.33,0.3260840963040453
1,0,1,0,1,0,0,0,0,1,5,100,100,23,6.43,0.88,0.8,179.9,0.23,0.23084600106595005
1,0,1,0,1,0,0,0,1,0,3,0,100,18,5.23,0.59,0.7,121.83,0.18,0.18322695344690243
1,0,1,0,1,0,0,0,1,0,3,50,100,28,8.49,1.12,1.55,150.67,0.28,0.27846504868499766
1,0,1,0,1,0,0,0,1,0,3,100,100,25,7.3,1.64,1.37,138.52,0.25,0.2498936201135691
1,0,1,0,1,0,0,0,1,0,5,0,100,31,7.06,1.56,1.18,162.86,0.31,0.30703647725642624
1,0,1,0,1,0,0,0,1,0,5,50,100,21,5.86,1.08,1.09,130.97,0.21,0.211798382018331
1,0,1,0,1,0,0,0,1,0,5,100,100,24,7.68,1.8,1.19,164.55,0.24,0.2403698105897596
1,0,1,0,1,0,0,0,1,1,3,0,100,21,6.05,1.22,1.13,160.62,0.21,0.211798382018331
1,0,1,0,1,0,0,0,1,1,3,50,100,28,7.41,1.7,1.36,148.45,0.28,0.27846504868499766
1,0,1,0,1,0,0,0,1,1,3,100,100,28,7.33,1.22,1.48,135.68,0.28,0.27846504868499766
1,0,1,0,1,0,0,0,1,1,5,0,100,17,4.8,0.6,0.61,143.54,0.17,0.1737031439230929
1,0,1,0,1,0,0,0,1,1,5,50,100,23,7.3,1.2,1.39,157.5,0.23,0.23084600106595005
1,0,1,0,1,0,0,0,1,1,5,100,100,20,6.46,1.61,1.39,161.89,0.2,0.2022745724945215
1,0,1,0,1,0,0,1,0,0,3,0,100,22,6.36,0.59,1.0,160.7,0.22,0.22132219154214053
1,0,1,0,1,0,0,1,0,0,3,50,100,29,6.98,0.89,1.25,157.59,0.29,0.2879888582088072
1,0,1,0,1,0,0,1,0,0,3,100,100,31,7.23,0.98,1.2,141.58,0.31,0.30703647725642624
1,0,1,0,1,0,0,1,0,0,5,0,100,25,6.17,0.79,1.05,154.94,0.25,0.2498936201135691
1,0,1,0,1,0,0,1,0,0,5,50,100,33,8.77,1.71,1.64,153.49,0.33,0.3260840963040453
1,0,1,0,1,0,0,1,0,0,5,100,100,26,7.92,1.39,1.52,142.61,0.26,0.2594174296373786
1,0,1,0,1,0,0,1,0,1,3,0,100,28,6.44,0.48,1.09,175.75,0.28,0.27846504868499766
1,0,1,0,1,0,0,1,0,1,3,50,100,30,7.64,1.28,1.63,125.56,0.3,0.2975126677326167
1,0,1,0,1,0,0,1,0,1,3,100,100,24,7.32,1.34,1.51,131.67,0.24,0.2403698105897596
1,0,1,0,1,0,0,1,0,1,5,0,100,24,7.25,1.58,1.24,157.04,0.24,0.2403698105897596
1,0,1,0,1,0,0,1,0,1,5,50,100,33,8.55,1.43,1.82,148.0,0.33,0.3260840963040453
1,0,1,0,1,0,0,1,0,1,5,100,100,20,5.23,0.61,0.49,135.91,0.2,0.2022745724945215
1,0,1,0,1,0,0,1,1,0,3,0,100,21,5.74,0.88,1.01,122.26,0.21,0.211798382018331
1,0,1,0,1,0,0,1,1,0,3,50,100,31,7.24,1.26,1.2,134.76,0.31,0.30703647725642624
1,0,1,0,1,0,0,1,1,0,3,100,100,22,5.94,0.81,1.14,137.28,0.22,0.22132219154214053
1,0,1,0,1,0,0,1,1,0,5,0,100,28,8.49,1.26,1.5,129.07,0.28,0.27846504868499766
1,0,1,0,1,0,0,1,1,0,5,50,100,29,8.01,1.34,1.62,137.23,0.29,0.2879888582088072
1,0,1,0,1,0,0,1,1,0,5,100,100,30,8.41,1.39,1.84,142.89,0.3,0.2975126677326167
1,0,1,0,1,0,0,1,1,1,3,0,100,29,7.46,1.48,1.61,135.71,0.29,0.2879888582088072
1,0,1,0,1,0,0,1,1,1,3,50,100,18,5.93,1.02,0.86,164.04,0.18,0.18322695344690243
1,0,1,0,1,0,0,1,1,1,3,100,100,26,7.3,0.83,1.21,145.49,0.26,0.2594174296373786
1,0,1,0,1,0,0,1,1,1,5,0,100,27,7.59,1.33,1.45,148.9,0.27,0.2689412391611882
1,0,1,0,1,0,0,1,1,1,5,50,100,28,6.82,0.86,1.15,136.21,0.28,0.27846504868499766
1,0,1,0,1,0,0,1,1,1,5,100,100,31,8.0,1.38,1.71,119.89,0.31,0.30703647725642624
1,0,1,0,1,0,1,0,0,0,3,0,100,23,5.7,0.91,0.99,150.31,0.23,0.23084600106595005
1,0,1,0,1,0,1,0,0,0,3,50,100,26,7.39,1.67,1.3,144.95,0.26,0.2594174296373786
1,0,1,0,1,0,1,0,0,0,3,100,100,26,8.0,1.16,1.74,144.91,0.26,0.2594174296373786
1,0,1,0,1,0,1,0,0,0,5,0,100,28,7.62,1.24,1.65,127.65,0.28,0.27846504868499766
1,0,1,0,1,0,1,0,0,0,5,50,100,30,6.62,0.99,1.08,146.35,0.3,0.2975126677326167
1,0,1,0,1,0,1,0,0,0,5,100,100,34,8.28,2.1,1.87,133.06,0.34,0.3356079058278548
1,0,1,0,1,0,1,0,0,1,3,0,100,22,5.71,0.96,0.71,147.41,0.22,0.22132219154214053
1,0,1,0,1,0,1,0,0,1,3,50,100,23,6.48,1.03,1.19,154.36,0.23,0.23084600106595005
1,0,1,0,1,0,1,0,0,1,3,100,100,29,7.82,1.73,1.63,123.53,0.29,0.2879888582088072
1,0,1,0,1,0,1,0,0,1,5,0,100,22,6.15,1.08,1.0,124.08,0.22,0.22132219154214053
1,0,1,0,1,0,1,0,0,1,5,50,100,20,6.09,1.32,1.03,144.18,0.2,0.2022745724945215
1,0,1,0,1,0,1,0,0,1,5,100,100,28,7.2,1.43,1.58,105.63,0.28,0.27846504868499766
1,0,1,0,1,0,1,0,1,0,3,0,100,31,7.64,1.38,1.75,119.44,0.31,0.30703647725642624
1,0,1,0,1,0,1,0,1,0,3,50,100,30,8.22,1.82,1.51,135.39,0.3,0.2975126677326167
1,0,1,0,1,0,1,0,1,0,3,100,100,25,7.45,1.6,1.4,119.14,0.25,0.2498936201135691
1,0,1,0,1,0,1,0,1,0,5,0,100,26,6.86,1.17,1.29,137.71,0.26,0.2594174296373786
1,0,1,0,1,0,1,0,1,0,5,50,100,32,9.76,1.53,2.27,145.37,0.32,0.3165602867802358
1,0,1,0,1,0,1,0,1,0,5,100,100,19,5.68,0.85,0.87,168.2,0.19,0.19275076297071195
1,0,1,0,1,0,1,0,1,1,3,0,100,21,5.27,1.21,0.72,147.18,0.21,0.211798382018331
1,0,1,0,1,0,1,0,1,1,3,50,100,23,6.52,1.14,1.01,147.52,0.23,0.23084600106595005
1,0,1,0,1,0,1,0,1,1,3,100,100,23,6.87,0.99,1.38,118.69,0.23,0.23084600106595005
1,0,1,0,1,0,1,0,1,1,5,0,100,28,7.65,1.77,1.43,145.86,0.28,0.27846504868499766
1,0,1,0,1,0,1,0,1,1,5,50,100,22,7.39,1.27,1.7,117.74,0.22,0.22132219154214053
1,0,1,0,1,0,1,0,1,1,5,100,100,23,6.34,1.22,1.25,126.14,0.23,0.23084600106595005
1,0,1,0,1,0,1,1,0,0,3,0,100,26,6.1,0.7,0.92,125.98,0.26,0.2594174296373786
1,0,1,0,1,0,1,1,0,0,3,50,100,27,6.72,1.1,1.17,149.98,0.27,0.2689412391611882
1,0,1,0,1,0,1,1,0,0,3,100,100,26,7.4,1.84,1.41,133.46,0.26,0.2594174296373786
1,0,1,0,1,0,1,1,0,0,5,0,100,19,6.22,1.42,1.01,132.67,0.19,0.19275076297071195
1,0,1,0,1,0,1,1,0,0,5,50,100,30,8.25,1.2,1.84,133.78,0.3,0.2975126677326167
1,0,1,0,1,0,1,1,0,0,5,100,100,25,7.11,1.17,1.43,139.43,0.25,0.2498936201135691
1,0,1,0,1,0,1,1,0,1,3,0,100,29,8.29,1.62,1.98,124.44,0.29,0.2879888582088072
1,0,1,0,1,0,1,1,0,1,3,50,100,24,6.08,0.86,0.95,132.89,0.24,0.2403698105897596
1,0,1,0,1,0,1,1,0,1,3,100,100,23,6.56,0.94,1.28,127.03,0.23,0.23084600106595005
1,0,1,0,1,0,1,1,0,1,5,0,100,33,7.57,1.39,1.55,134.0,0.33,0.3260840963040453
1,0,1,0,1,0,1,1,0,1,5,50,100,25,6.2,0.71,1.23,129.83,0.25,0.2498936201135691
1,0,1,0,1,0,1,1,0,1,5,100,100,23,6.73,1.47,0.98,142.36,0.23,0.23084600106595005
1,0,1,0,1,0,1,1,1,0,3,0,100,17,5.07,0.4,0.95,142.87,0.17,0.1737031439230929
1,0,1,0,1,0,1,1,1,0,3,50,100,21,6.57,1.39,1.22,147.31,0.21,0.211798382018331
1,0,1,0,1,0,1,1,1,0,3,100,100,22,5.84,0.75,0.96,148.03,0.22,0.22132219154214053
1,0,1,0,1,0,1,1,1,0,5,0,100,25,7.14,1.54,1.29,128.21,0.25,0.2498936201135691
1,0,1,0,1,0,1,1,1,0,5,50,100,22,5.96,0.64,0.81,145.89,0.22,0.22132219154214053
1,0,1,0,1,0,1,1,1,0,5,100,100,19,6.71,1.33,1.24,135.02,0.19,0.19275076297071195
1,0,1,0,1,0,1,1,1,1,3,0,100,25,6.4,1.03,1.11,126.42,0.25,0.2498936201135691
1,0,1,0,1,0,1,1,1,1,3,50,100,27,6.9,1.8,1.21,136.47,0.27,0.2689412391611882
1,0,1,0,1,0,1,1,1,1,3,100,100,23,5.93,1.55,1.01,149.7,0.23,0.23084600106595005
1,0,1,0,1,0,1,1,1,1,5,0,100,13,4.72,0.64,0.75,133.78,0.13,0.13560790582785484
1,0,1,0,1,0,1,1,1,1,5,50,100,17,5.56,0.85,1.05,149.19,0.17,0.1737031439230929
1,0,1,0,1,0,1,1,1,1,5,100,100,25,6.71,1.37,1.29,130.89,0.25,0.2498936201135691
1,0,1,0,1,1,0,0,0,0,3,0,100,24,7.32,1.1,1.59,134.89,0.24,0.2403698105897596
1,0,1,0,1,1,0,0,0,0,3,50,100,26,6.68,1.51,0.98,144.16,0.26,0.2594174296373786
1,0,1,0,1,1,0,0,0,0,3,100,100,24,6.62,1.0,1.32,139.26,0.24,0.2403698105897596
1,0,1,0,1,1,0,0,0,0,5,0,100,22,7.18,0.91,1.29,118.97,0.22,0.22132219154214053
1,0,1,0,1,1,0,0,0,0,5,50,100,22,6.97,0.54,1.2,165.86,0.22,0.22132219154214053
1,0,1,0,1,1,0,0,0,0,5,100,100,24,7.3,1.74,1.35,144.07,0.24,0.2403698105897596
1,0,1,0,1,1,0,0,0,1,3,0,100,19,6.6,1.41,0.89,160.19,0.19,0.19275076297071195
1,0,1,0,1,1,0,0,0,1,3,50,100,25,5.95,0.37,0.94,158.08,0.25,0.2498936201135691
1,0,1,0,1,1,0,0,0,1,3,100,100,29,7.78,1.14,1.29,126.24,0.29,0.2879888582088072
1,0,1,0,1,1,0,0,0,1,5,0,100,23,7.02,0.9,1.39,122.45,0.23,0.23084600106595005
1,0,1,0,1,1,0,0,0,1,5,50,100,27,7.82,1.97,1.5,120.88,0.27,0.2689412391611882
1,0,1,0,1,1,0,0,0,1,5,100,100,25,6.51,1.47,0.98,129.98,0.25,0.2498936201135691
1,0,1,0,1,1,0,0,1,0,3,0,100,29,6.56,0.99,1.22,162.9,0.29,0.2879888582088072
1,0,1,0,1,1,0,0,1,0,3,50,100,25,6.53,1.12,1.38,132.86,0.25,0.2498936201135691
1,0,1,0,1,1,0,0,1,0,3,100,100,19,5.74,0.87,0.93,135.03,0.19,0.19275076297071195
1,0,1,0,1,1,0,0,1,0,5,0,100,30,8.92,1.96,1.88,128.01,0.3,0.2975126677326167
1,0,1,0,1,1,0,0,1,0,5,50,100,28,7.52,0.84,1.39,141.75,0.28,0.27846504868499766
1,0,1,0,1,1,0,0,1,0,5,100,100,24,7.12,1.07,1.08,128.75,0.24,0.2403698105897596
1,0,1,0,1,1,0,0,1,1,3,0,100,26,6.87,0.79,1.26,163.18,0.26,0.2594174296373786
1,0,1,0,1,1,0,0,1,1,3,50,100,23,6.49,1.02,1.27,140.73,0.23,0.23084600106595005
1,0,1,0,1,1,0,0,1,1,3,100,100,20,5.89,1.01,1.27,129.82,0.2,0.2022745724945215
1,0,1,0,1,1,0,0,1,1,5,0,100,26,7.1,1.28,1.34,155.45,0.26,0.2594174296373786
1,0,1,0,1,1,0,0,1,1,5,50,100,23,5.97,1.0,1.28,134.41,0.23,0.23084600106595005
1,0,1,0,1,1,0,0,1,1,5,100,100,28,7.61,1.04,1.48,138.25,0.28,0.27846504868499766
1,0,1,0,1,1,0,1,0,0,3,0,100,29,8.03,1.83,1.63,135.18,0.29,0.2879888582088072
1,0,1,0,1,1,0,1,0,0,3,50,100,27,6.54,0.87,1.17,136.74,0.27,0.2689412391611882
1,0,1,0,1,1,0,1,0,0,3,100,100,16,6.03,1.27,1.11,134.16,0.16,0.1641793343992834
1,0,1,0,1,1,0,1,0,0,5,0,100,28,8.29,1.48,1.75,126.9,0.28,0.27846504868499766
1,0,1,0,1,1,0,1,0,0,5,50,100,30,8.63,1.87,1.98,152.38,0.3,0.2975126677326167
1,0,1,0,1,1,0,1,0,0,5,100,100,22,5.33,0.67,0.83,160.23,0.22,0.22132219154214053
1,0,1,0,1,1,0,1,0,1,3,0,100,22,5.67,0.6,0.87,154.73,0.22,0.22132219154214053
1,0,1,0,1,1,0,1,0,1,3,50,100,22,7.74,1.4,1.35,154.26,0.22,0.22132219154214053
1,0,1,0,1,1,0,1,0,1,3,100,100,24,6.28,1.02,1.09,135.62,0.24,0.2403698105897596
1,0,1,0,1,1,0,1,0,1,5,0,100,29,7.15,0.97,1.54,146.21,0.29,0.2879888582088072
1,0,1,0,1,1,0,1,0,1,5,50,100,16,4.54,0.61,0.73,123.5,0.16,0.1641793343992834
1,0,1,0,1,1,0,1,0,1,5,100,100,27,7.04,1.25,1.44,122.31,0.27,0.2689412391611882
1,0,1,0,1,1,0,1,1,0,3,0,100,26,7.27,1.4,1.42,142.05,0.26,0.2594174296373786
1,0,1,0,1,1,0,1,1,0,3,50,100,18,5.74,0.69,0.71,155.79,0.18,0.18322695344690243
1,0,1,0,1,1,0,1,1,0,3,100,100,22,6.75,1.22,1.04,142.64,0.22,0.22132219154214053
1,0,1,0,1,1,0,1,1,0,5,0,100,25,8.44,1.55,1.82,161.99,0.25,0.2498936201135691
1,0,1,0,1,1,0,1,1,0,5,50,100,23,5.82,1.04,0.89,140.75,0.23,0.23084600106595005
1,0,1,0,1,1,0,1,1,0,5,100,100,33,7.33,1.88,1.69,141.39,0.33,0.3260840963040453
1,0,1,0,1,1,0,1,1,1,3,0,100,27,7.1,1.3,1.45,126.27,0.27,0.2689412391611882
1,0,1,0,1,1,0,1,1,1,3,50,100,26,7.18,0.93,1.41,150.23,0.26,0.2594174296373786
1,0,1,0,1,1,0,1,1,1,3,100,100,23,6.86,1.55,1.28,141.89,0.23,0.23084600106595005
1,0,1,0,1,1,0,1,1,1,5,0,100,28,7.79,1.88,1.66,132.97,0.28,0.27846504868499766
1,0,1,0,1,1,0,1,1,1,5,50,100,23,6.72,0.72,1.07,135.85,0.23,0.23084600106595005
1,0,1,0,1,1,0,1,1,1,5,100,100,24,7.46,1.45,1.27,135.0,0.24,0.2403698105897596
1,0,1,0,1,1,1,0,0,0,3,0,100,24,6.4,0.96,0.97,144.33,0.24,0.2403698105897596
1,0,1,0,1,1,1,0,0,0,3,50,100,20,6.34,1.49,1.1,139.14,0.2,0.2022745724945215
1,0,1,0,1,1,1,0,0,0,3,100,100,27,7.25,0.82,1.51,175.76,0.27,0.2689412391611882
1,0,1,0,1,1,1,0,0,0,5,0,100,27,7.35,1.43,1.51,137.22,0.27,0.2689412391611882
1,0,1,0,1,1,1,0,0,0,5,50,100,29,8.12,1.41,1.69,169.11,0.29,0.2879888582088072
1,0,1,0,1,1,1,0,0,0,5,100,100,26,6.74,1.43,1.33,155.7,0.26,0.2594174296373786
1,0,1,0,1,1,1,0,0,1,3,0,100,24,5.9,0.62,0.81,144.28,0.24,0.2403698105897596
1,0,1,0,1,1,1,0,0,1,3,50,100,25,6.7,0.97,1.2,131.89,0.25,0.2498936201135691
1,0,1,0,1,1,1,0,0,1,3,100,100,19,5.38,0.45,0.54,167.49,0.19,0.19275076297071195
1,0,1,0,1,1,1,0,0,1,5,0,100,26,6.18,0.83,0.95,152.8,0.26,0.2594174296373786
1,0,1,0,1,1,1,0,0,1,5,50,100,24,7.22,0.89,1.36,158.54,0.24,0.2403698105897596
1,0,1,0,1,1,1,0,0,1,5,100,100,23,6.08,1.17,1.21,133.41,0.23,0.23084600106595005
1,0,1,0,1,1,1,0,1,0,3,0,100,23,6.43,1.52,1.34,152.07,0.23,0.23084600106595005
1,0,1,0,1,1,1,0,1,0,3,50,100,26,6.97,1.26,1.02,130.41,0.26,0.2594174296373786
1,0,1,0,1,1,1,0,1,0,3,100,100,21,6.29,0.93,1.31,147.51,0.21,0.211798382018331
1,0,1,0,1,1,1,0,1,0,5,0,100,19,6.17,0.83,1.18,156.48,0.19,0.19275076297071195
1,0,1,0,1,1,1,0,1,0,5,50,100,29,6.7,1.23,1.21,148.08,0.29,0.2879888582088072
1,0,1,0,1,1,1,0,1,0,5,100,100,24,6.93,1.33,1.46,114.74,0.24,0.2403698105897596
1,0,1,0,1,1,1,0,1,1,3,0,100,27,6.41,1.47,1.08,140.61,0.27,0.2689412391611882
1,0,1,0,1,1,1,0,1,1,3,50,100,20,5.58,0.74,0.78,160.71,0.2,0.2022745724945215
1,0,1,0,1,1,1,0,1,1,3,100,100,31,7.78,1.43,1.73,126.58,0.31,0.30703647725642624
1,0,1,0,1,1,1,0,1,1,5,0,100,22,5.9,0.63,0.99,165.51,0.22,0.22132219154214053
1,0,1,0,1,1,1,0,1,1,5,50,100,21,6.54,0.51,1.11,157.26,0.21,0.211798382018331
1,0,1,0,1,1,1,0,1,1,5,100,100,30,8.03,1.01,1.51,145.78,0.3,0.2975126677326167
1,0,1,0,1,1,1,1,0,0,3,0,100,26,6.74,1.04,1.19,155.07,0.26,0.2594174296373786
1,0,1,0,1,1,1,1,0,0,3,50,100,24,6.09,0.9,0.9,147.76,0.24,0.2403698105897596
1,0,1,0,1,1,1,1,0,0,3,100,100,27,7.24,1.5,1.21,133.97,0.27,0.2689412391611882
1,0,1,0,1,1,1,1,0,0,5,0,100,23,7.34,1.02,1.2,155.83,0.23,0.23084600106595005
1,0,1,0,1,1,1,1,0,0,5,50,100,25,6.53,1.6,1.23,147.36,0.25,0.2498936201135691
1,0,1,0,1,1,1,1,0,0,5,100,100,20,7.01,0.73,1.26,146.55,0.2,0.2022745724945215
1,0,1,0,1,1,1,1,0,1,3,0,100,27,6.13,1.01,1.15,124.03,0.27,0.2689412391611882
1,0,1,0,1,1,1,1,0,1,3,50,100,24,6.72,1.27,1.26,135.09,0.24,0.2403698105897596
1,0,1,0,1,1,1,1,0,1,3,100,100,29,8.71,1.38,1.66,138.03,0.29,0.2879888582088072
1,0,1,0,1,1,1,1,0,1,5,0,100,28,7.74,1.79,1.58,135.79,0.28,0.27846504868499766
1,0,1,0,1,1,1,1,0,1,5,50,100,25,6.61,1.76,1.35,150.89,0.25,0.2498936201135691
1,0,1,0,1,1,1,1,0,1,5,100,100,22,6.97,0.82,1.14,164.31,0.22,0.22132219154214053
