buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,pred_avg_win_regressor,pred_game_win_prob_classifier
1,0,1,1,1,1,1,1,0,1,3,0,0.2527351801684473,0.24741626798066685
1,1,0,1,0,0,0,0,1,0,3,100,0.24440758747534788,0.24741573326383728
1,0,1,0,0,1,1,0,1,1,5,50,0.22975754082660252,0.24741563249757412
1,1,0,1,0,1,1,0,1,0,5,100,0.254262341458947,0.24741562314711035
1,0,0,1,0,1,1,0,0,0,3,0,0.25844690751094934,0.24741525830389222
1,0,0,0,1,1,0,0,0,0,5,100,0.2337106081091145,0.2474132595487364
1,1,0,1,0,0,0,1,1,0,5,100,0.25217863952549935,0.24741206060525264
1,0,0,0,0,0,0,0,0,1,3,100,0.24834011476329934,0.2474116892287237
1,0,1,0,1,1,0,1,1,0,5,50,0.2648737873051044,0.2474115707298679
1,0,0,0,1,1,1,0,1,1,5,100,0.25970427975088717,0.24741134519845892
1,1,0,0,1,0,0,1,1,1,5,0,0.2459924038716628,0.24741050860868102
1,1,1,1,1,0,1,1,1,0,5,50,0.24569509803073225,0.24741048257233667
1,1,0,1,1,1,1,0,1,0,3,100,0.25104569981165675,0.247410452878959
1,1,0,0,1,1,0,0,1,1,5,0,0.23904647386039465,0.24741010195311972
1,1,1,0,1,0,0,0,1,1,3,50,0.24497637690569016,0.2474092082311709
1,1,1,0,1,0,1,1,1,1,5,50,0.24054055722631218,0.24740892769623843
0,1,0,0,1,0,1,1,0,0,3,100,0.2557979057032982,0.2474087411100953
1,1,0,1,1,0,0,1,0,1,3,100,0.25343278402177405,0.2474082019981918
1,0,0,1,1,1,1,1,0,1,5,100,0.2613132775709037,0.24740816134688615
0,1,0,1,1,1,1,1,1,0,5,100,0.24096985604845725,0.24740815843750105
1,1,0,1,1,0,1,0,0,0,3,100,0.25462489446702047,0.24740807588751917
1,0,1,1,1,0,1,1,1,1,3,50,0.24712015258337525,0.24740786509821136
1,1,0,1,0,0,1,1,1,0,5,50,0.24115911184246758,0.24740716205061317
1,1,0,1,1,0,0,0,0,0,5,100,0.25770734414021906,0.247407096537216
1,1,1,1,0,0,0,1,1,1,5,50,0.24097451577951995,0.24740686764903325
1,1,1,1,1,0,1,1,1,0,5,100,0.24248989105454238,0.2474059838996625
1,1,1,1,0,1,1,1,1,0,5,50,0.25315597689252045,0.24740579423778591
1,0,1,0,1,0,0,1,1,0,3,0,0.2433084997945508,0.24740575009159774
1,1,1,1,1,1,1,0,1,1,3,0,0.2601470138221369,0.24740533104898105
0,1,0,1,0,1,1,0,0,1,5,0,0.2429260859682083,0.2474051948723254
1,1,0,1,0,1,1,1,0,0,3,100,0.2563921623831813,0.24740495170902027
1,0,1,0,0,1,1,0,0,0,3,100,0.2432119135318654,0.24740486512687018
1,1,0,0,0,0,0,1,0,1,3,100,0.25696017301086405,0.24740434023493907
0,1,1,0,0,1,0,1,1,1,3,0,0.26479832198356135,0.24740421553197683
1,1,0,1,0,1,1,1,1,0,3,50,0.2593970493183285,0.24740380982421115
0,1,1,1,0,0,1,0,1,1,3,0,0.27434955318270515,0.24740357741690575
1,0,0,1,1,1,0,0,0,0,5,100,0.23342213839109435,0.24740279998955478
1,0,0,1,0,1,1,0,1,1,3,0,0.27145184985531257,0.24740257092993517
0,1,0,1,1,1,1,1,1,0,3,100,0.23600453783555944,0.24740243330895248
1,0,1,0,0,0,0,0,1,1,3,100,0.24928342457155384,0.2474018996825961
1,1,0,0,0,0,0,0,0,1,5,100,0.262523648881071,0.24740157845112196
1,0,0,0,1,1,0,1,1,1,3,100,0.22311398605066987,0.247401547783017
1,0,1,1,1,1,1,0,1,1,5,50,0.2380967810098037,0.24740137698116782
1,0,1,0,0,0,0,0,0,1,3,100,0.28004820071438746,0.24740098334367316
1,1,0,1,0,0,0,0,0,1,3,100,0.23843317142073123,0.24740088762818596
0,1,0,0,1,1,1,0,1,1,3,0,0.24062462330886003,0.24740080894343625
1,0,0,1,1,1,0,1,1,1,3,0,0.23043015460579563,0.24740049276080148
1,0,1,0,1,1,0,1,1,1,5,50,0.24676396651827823,0.24739998686536588
1,0,1,0,1,1,0,1,1,1,5,0,0.26180828316488297,0.24739998686536588
1,0,1,0,0,0,0,0,1,1,3,50,0.21881080441063794,0.2473997419856539
1,1,1,0,1,1,0,0,0,0,3,0,0.26866113142257414,0.2473986902568309
1,0,1,0,0,1,0,1,0,0,5,0,0.2702517262541562,0.24739844432448993
1,1,0,1,0,1,1,0,1,0,3,0,0.26653645765142486,0.2473982488873542
1,1,1,1,1,0,1,1,0,0,3,50,0.2481918303601511,0.2473973561060646
1,0,1,1,1,0,1,1,0,1,3,50,0.25686799786974845,0.2473972119899869
1,1,0,1,1,0,1,0,0,0,5,100,0.25080294207425513,0.24739704424805473
1,0,1,0,0,0,0,0,0,1,3,50,0.23548047382073511,0.2473963333895603
1,1,0,0,1,1,1,0,1,0,5,50,0.2358123020448589,0.247395689299498
1,1,0,0,1,0,1,0,0,0,5,100,0.24384579860568595,0.24739550222093842
1,1,0,0,1,0,1,0,0,1,3,0,0.2550111136641232,0.24739522307483366
1,1,0,1,0,0,1,1,0,0,5,50,0.23333524560324598,0.24739519805000051
1,0,1,0,0,1,0,0,1,0,3,100,0.250995662161326,0.24739485419048726
0,1,1,1,0,0,0,1,1,1,3,0,0.23372428242701532,0.24739466130256815
1,0,1,1,0,0,1,0,1,1,5,0,0.2573847961581389,0.2473946576505605
0,1,1,1,0,1,0,0,0,1,3,50,0.24765034207887737,0.24739447252477817
1,0,1,0,1,0,0,1,1,1,3,0,0.2364352908153443,0.24739436784671734
1,0,0,0,1,0,0,1,1,0,5,0,0.23700978893253571,0.24739434235939947
1,0,0,0,0,0,1,1,1,0,5,0,0.20523289734235214,0.2473938889899558
1,0,0,0,0,0,1,1,0,0,5,0,0.22137412546125781,0.24739364235461067
1,0,0,0,1,1,0,0,0,0,3,0,0.23746230650622105,0.24739353724714244
1,0,1,1,0,1,1,0,1,0,5,100,0.2278333626086603,0.24739335379864125
1,1,1,0,1,1,0,0,1,0,5,50,0.2373007342733521,0.24739333791386353
1,1,0,0,0,1,1,0,0,1,5,50,0.24690212944387868,0.24739314153527606
1,1,0,1,1,0,0,0,0,0,3,0,0.23716725525272786,0.2473931351947316
1,0,1,0,0,1,0,0,1,1,5,50,0.23403034319637253,0.2473918576381975
1,0,1,0,0,1,1,0,0,1,5,100,0.2546286040141782,0.24739166514379524
1,1,1,0,1,0,1,1,0,1,5,0,0.23860050296935062,0.2473914255079106
1,0,0,0,1,1,1,1,0,1,5,100,0.23917828015798576,0.24739092875016716
1,1,1,1,0,1,0,0,0,1,5,50,0.25100475726614074,0.24739083164693582
1,0,1,0,1,0,1,1,1,1,3,50,0.24040426134916842,0.24739042922602286
1,1,1,0,0,1,0,0,0,0,3,50,0.2673300498744937,0.24738983432397332
0,1,1,1,1,0,1,1,0,1,3,0,0.24500930241488794,0.2473893648317654
1,0,0,0,1,1,1,1,0,0,3,50,0.24521050725215834,0.24738902288114883
1,1,1,0,1,1,0,1,1,0,3,0,0.2546738045317816,0.2473884266794178
1,1,0,0,0,1,0,1,0,0,3,50,0.2575951443978579,0.24738830794455896
0,1,1,0,1,0,1,1,1,0,3,100,0.2513547982836894,0.24738815680221032
0,1,0,0,0,1,0,1,1,0,3,100,0.2582985782222008,0.24738804260657427
1,1,0,0,0,0,0,0,1,1,5,100,0.25436395684097357,0.24738753757384227
1,1,0,1,0,0,0,1,0,1,5,100,0.2569173618512059,0.2473871715267511
1,0,0,1,1,0,1,1,1,1,5,100,0.26998158923321947,0.247386960134639
1,1,0,1,0,0,0,1,0,1,3,50,0.25078348535825734,0.24738668931569546
1,0,0,1,1,0,0,1,1,1,3,0,0.22973201551303657,0.24738566515639268
1,1,0,1,0,1,1,1,0,1,3,50,0.26775654966278917,0.24738529213962676
1,0,0,0,1,0,1,1,1,0,3,100,0.21224463220250023,0.24738522950598715
1,1,1,0,1,0,0,1,0,1,3,0,0.2278169864923147,0.24738496227099596
1,0,1,0,1,1,1,0,1,1,5,50,0.22642362300379515,0.247384505301785
0,1,1,1,0,1,1,1,0,1,5,50,0.24207428836832212,0.2473843239034735
1,1,0,1,0,1,0,0,0,1,3,100,0.2592529463205512,0.24738356982254323
0,1,1,0,1,0,1,1,1,1,3,100,0.26130610314483155,0.24738351595461036
0,1,1,1,1,1,0,1,0,0,3,0,0.24331743617503526,0.24738308292293415
1,1,1,1,1,1,0,1,1,1,5,50,0.24649984789965657,0.24738307427255796
1,1,1,1,1,1,0,1,1,1,5,0,0.25657426364732394,0.24738307427255796
1,0,1,0,0,1,0,0,0,0,5,100,0.2360308996590174,0.24738278710581066
1,1,1,1,0,1,0,1,1,1,5,0,0.248065336759128,0.24738220125044666
0,1,0,1,0,0,0,1,0,1,3,50,0.24248054376901992,0.24738210117595044
1,1,0,1,0,0,0,0,1,1,3,50,0.2367922378237714,0.24738207648301147
0,1,1,1,1,1,1,1,1,1,3,0,0.26632362715231683,0.24738147521722956
0,1,1,0,1,0,0,1,1,1,3,0,0.2530222155822407,0.24738055949397703
1,0,1,0,1,0,1,1,0,1,3,50,0.25946939319121237,0.2473798176232817
1,1,1,1,0,1,1,1,0,1,3,0,0.25523176209089543,0.24737976412051682
1,1,0,1,0,0,1,1,0,0,5,100,0.23405699619537215,0.24737874629732928
0,1,1,0,1,0,0,0,1,1,5,100,0.2478299665365682,0.24737866447325807
1,1,0,0,1,0,0,0,1,1,5,50,0.2480402444956447,0.24737792307890932
1,0,0,0,1,0,1,0,1,0,3,0,0.23724332351948738,0.2473776480505127
1,0,1,1,1,1,1,0,0,1,5,100,0.24926267638517724,0.24737738120059224
1,0,1,1,1,0,1,1,1,1,5,100,0.2509485172686003,0.24737719985508916
1,1,1,0,1,0,1,1,1,0,5,50,0.24524815486334123,0.24737705822686368
1,0,1,1,1,0,1,1,0,0,3,0,0.25651096525060624,0.24737702374805667
1,1,0,0,1,0,1,1,0,1,5,0,0.25473402472645384,0.2473766801725327
1,1,0,0,0,1,1,0,1,1,5,50,0.25986533569676756,0.2473765991771705
1,1,0,1,1,0,1,0,1,1,3,100,0.26572820732279134,0.2473765780153514
1,1,0,1,0,1,1,0,1,1,3,100,0.2515409024362595,0.24737651385001938
1,1,0,0,1,1,1,0,0,0,3,50,0.24838993426274392,0.24737477936299168
1,1,0,0,0,1,0,1,0,1,5,50,0.24662623973315376,0.24737395646206445
0,1,1,1,1,1,1,1,0,1,5,50,0.22894685666359604,0.24737346373733776
1,0,1,1,1,0,1,1,1,1,3,0,0.2577457757478369,0.2473728867220461
1,0,1,0,1,1,1,1,0,0,3,0,0.2525285272215823,0.24737279303375814
1,0,0,1,1,0,1,1,1,1,3,0,0.2414362035422607,0.2473726684368434
1,1,1,0,1,0,1,1,1,0,5,100,0.24237999532480867,0.24737255315746665
1,1,0,1,0,0,0,1,1,1,5,100,0.25138052972706376,0.24737250482132236
1,0,1,1,1,0,1,1,1,1,5,50,0.23594997584523264,0.2473724421137924
1,0,0,0,1,0,1,1,1,1,5,100,0.24723434455748025,0.24737160198966154
1,0,1,0,0,1,0,0,0,1,3,50,0.25501843502858185,0.24737155890031834
1,1,1,1,1,1,0,1,0,0,3,0,0.25199533441205924,0.2473715024232343
1,1,1,1,1,0,0,0,1,1,3,0,0.26062967353832994,0.24737089312815833
1,1,0,1,1,0,1,0,0,1,3,100,0.2544799318214112,0.24737040418719647
0,1,1,0,1,0,0,0,1,1,3,100,0.2300210985143468,0.24737035359854764
1,0,0,1,1,1,1,0,0,1,3,0,0.27150682065211246,0.247370296593098
1,0,0,0,0,0,1,1,1,1,5,0,0.2407717730145927,0.2473702114542407
1,0,0,0,0,0,1,1,0,1,5,0,0.25692327542233934,0.24737008892698817
1,1,0,0,0,1,1,1,0,0,3,100,0.24607980218016431,0.24737001281924337
0,1,0,1,1,0,1,1,1,1,5,50,0.2509760099801352,0.2473695845326719
1,0,1,1,0,1,0,0,0,0,5,100,0.22928915436174258,0.24736941500600515
1,1,1,1,1,0,0,1,0,1,5,100,0.2418377210323141,0.24736934433293953
1,1,1,0,0,0,1,0,1,1,5,50,0.25263741118921756,0.247369168361906
1,0,0,0,0,1,1,0,1,1,5,0,0.24835723788248892,0.24736866883323133
1,0,0,0,1,1,1,0,1,0,5,50,0.2439552910915556,0.2473683801703653
0,1,1,0,1,1,0,0,0,0,5,100,0.26603436290670796,0.24736836495692605
1,0,1,1,0,0,1,0,0,0,3,0,0.2579513306925939,0.2473683499233743
1,1,1,0,1,1,0,1,0,0,3,100,0.25220981327684966,0.24736833502356043
0,1,0,1,0,0,0,1,1,1,3,100,0.25087480755322655,0.24736818672391103
1,0,1,1,0,0,1,0,0,1,3,50,0.25290921148610723,0.24736816977167186
1,0,0,0,1,1,1,0,1,1,3,100,0.24237152709314558,0.24736744173248262
0,1,0,1,0,0,1,1,0,0,3,100,0.24370135493880393,0.24736742211537402
1,0,1,1,1,0,0,1,0,1,3,0,0.2407408641792128,0.24736725376221966
1,1,1,1,1,1,1,0,1,0,5,0,0.24151687552841145,0.247366943528636
1,1,1,1,0,0,1,0,0,1,3,50,0.23802014974773467,0.24736664755580998
0,1,1,0,1,1,0,1,0,1,3,50,0.23999684416162917,0.24736630223787287
1,1,1,0,0,0,0,0,1,0,3,50,0.24477459031074345,0.24736617606346273
1,0,1,1,1,1,1,0,1,1,5,0,0.2549519260531868,0.24736615855509317
1,1,0,0,0,0,1,1,0,0,5,100,0.23496719008611583,0.24736608050371428
1,1,0,1,0,1,0,0,1,0,5,50,0.24748263661298167,0.24736607640747393
1,1,0,1,0,0,1,1,0,0,3,50,0.24608788299399303,0.24736483102124143
1,1,1,0,1,0,1,1,0,0,3,50,0.2427780772524321,0.24736391760839616
0,1,0,1,0,0,0,1,1,1,3,0,0.24533307226858073,0.24736342161247687
0,1,0,1,0,1,1,1,0,0,5,100,0.24737752817722097,0.24736189506332
1,0,0,0,0,1,0,0,0,0,5,100,0.240121115510714,0.24736151601518755
1,1,0,0,1,0,1,1,1,0,3,50,0.23774517613692125,0.24736147295879496
1,1,1,0,1,0,1,1,0,0,5,50,0.2517934798863085,0.24736022288357926
0,1,1,1,0,1,1,0,0,1,5,50,0.24651612773366222,0.24736021224019739
1,0,1,0,1,0,1,1,1,1,5,100,0.24910946278635165,0.24735928270513755
0,1,1,0,1,0,1,1,0,1,3,0,0.25292118772724526,0.24735898656599237
0,1,0,1,0,0,1,1,1,1,3,100,0.24647585777527697,0.24735896118871695
0,1,1,0,0,0,1,0,1,1,5,100,0.24622039020429712,0.24735876624087716
1,0,1,1,1,0,1,0,1,1,5,0,0.26450026015460465,0.24735861210677265
1,0,0,0,1,1,0,0,0,1,3,100,0.23714130705982406,0.24735850806291987
1,1,0,0,1,0,1,1,0,0,3,50,0.24263103426972,0.24735847894676274
1,1,1,1,0,0,0,1,1,0,3,100,0.2476988343709803,0.24735792769769605
1,1,1,1,0,1,0,0,0,1,3,0,0.25117583961903955,0.2473575588587149
1,0,0,1,1,0,0,0,0,1,5,0,0.28285289319593604,0.2473571605463206
1,1,1,0,1,0,1,1,0,0,5,100,0.24925767549792727,0.24735561077561563
1,0,1,0,1,0,1,1,1,1,3,0,0.25557668925081195,0.24735544901961437
1,0,1,0,1,0,1,1,1,1,5,50,0.229318691610872,0.2473550218149596
1,1,1,1,1,1,0,0,1,0,5,50,0.24212100737581152,0.2473550031292105
1,0,0,1,0,1,0,0,1,0,5,50,0.24170045146025723,0.24735496422459663
0,1,0,1,0,1,1,0,0,1,3,50,0.2524369091402536,0.24735469326996545
0,1,0,1,0,1,1,1,0,1,5,50,0.2583171227164515,0.24735463915012765
1,1,0,0,1,1,0,0,0,0,3,0,0.23886765597191315,0.24735459718891276
1,0,0,1,0,1,0,1,0,0,3,50,0.25591851599203597,0.24735406661268416
1,1,1,0,1,1,0,1,1,0,3,50,0.24418362535944432,0.24735341049550796
1,1,0,1,0,1,1,1,0,1,5,100,0.26013344204787875,0.24735298415438156
1,0,1,1,0,0,0,0,1,0,3,50,0.22781693475973266,0.24735283188615553
1,0,1,1,0,0,1,0,1,0,3,50,0.23686381572922124,0.24735222083705716
0,1,0,0,1,0,0,1,1,0,5,100,0.2712022425290556,0.24735179031199253
1,1,0,1,0,0,0,1,1,0,5,50,0.2529121384239221,0.24735172386382248
1,0,0,1,0,1,1,0,0,0,3,50,0.24788341838753528,0.24735126652190945
1,1,1,0,0,0,1,0,0,0,3,0,0.27322451213049237,0.24735091076523594
1,0,1,1,0,1,0,0,0,1,5,100,0.2522328486483763,0.24735083095475963
1,0,0,1,0,0,1,0,0,1,3,0,0.26408057871398033,0.24735072497601993
1,0,0,1,0,0,0,0,0,1,3,100,0.2387319051189977,0.24735068564000223
0,1,1,1,1,1,0,1,0,1,5,50,0.22854075365060522,0.24735008985464502
1,1,1,0,1,0,1,1,0,0,5,0,0.2499353236218686,0.24734992356365454
1,1,0,1,0,0,1,1,0,1,5,100,0.245824929086384,0.24734945827341986
1,1,0,1,0,1,0,1,1,1,5,100,0.2589796794895129,0.24734935405010988
1,0,1,0,1,1,1,0,1,1,5,0,0.240946792848421,0.24734928504470374
0,1,1,1,1,0,1,1,0,0,5,100,0.2401109753602314,0.24734885969382261
1,1,1,0,0,0,1,0,0,1,3,50,0.2492256209848047,0.24734866437894762
1,0,0,1,0,1,0,0,0,0,5,100,0.23509879955178392,0.24734842733466458
1,1,0,1,0,0,1,1,0,0,3,100,0.24100882325674017,0.24734836802067223
1,1,0,0,0,1,1,0,0,0,3,50,0.2541431940053555,0.24734616104241997
1,0,0,1,1,0,1,0,0,0,3,50,0.2404164666577509,0.24734609752487816
0,1,0,1,0,0,0,0,1,1,5,0,0.24185921702885435,0.2473456932792985
1,0,0,1,1,0,1,1,1,1,5,0,0.24112372136745322,0.24734466041021
0,1,1,0,1,0,1,1,1,1,5,100,0.2471567046804601,0.24734459511952872
0,1,1,1,0,1,1,1,0,1,3,50,0.25216862385526184,0.2473444029842275
1,1,0,1,1,0,0,0,1,1,5,100,0.261663242821851,0.2473427021439659
1,1,0,0,0,0,1,0,1,0,5,100,0.26185851068049487,0.24734056834830587
1,1,1,0,0,1,0,0,1,0,3,50,0.2627503564311289,0.2473404311868394
1,1,0,0,1,1,0,1,1,0,3,50,0.25725622971335504,0.2473404215882818
0,1,1,0,1,0,0,1,1,1,5,0,0.2503371056087557,0.24734040897426907
1,0,1,1,0,0,0,1,0,0,3,50,0.24168895297785017,0.24734005296382727
0,1,1,0,1,1,0,1,0,0,3,0,0.2609976122022797,0.24733918508563507
1,0,0,0,1,0,0,0,1,1,3,100,0.2300613936459601,0.24733910405336693
1,0,0,1,1,0,0,0,0,1,3,50,0.23448783206148577,0.2473389709548819
1,0,0,1,1,0,1,0,0,0,3,100,0.2494268918013262,0.24733836092770495
1,0,1,1,1,1,1,1,0,0,3,50,0.2469905404469568,0.2473382889068787
0,1,1,1,0,0,0,1,1,0,3,100,0.24807648728703538,0.24733785088823038
1,1,0,0,0,0,1,1,0,0,3,100,0.24099677046251008,0.2473374711358427
1,0,1,1,1,0,1,1,1,1,5,0,0.2501217493224058,0.24733746508257548
1,0,0,1,0,0,0,1,1,0,3,0,0.20667563077654524,0.2473371584458841
1,1,0,0,1,1,0,1,1,0,5,50,0.2690622041674994,0.24733703715021732
1,1,1,1,1,1,0,1,0,1,5,50,0.2345693317008744,0.24733628071769717
0,1,1,0,0,0,1,0,0,0,5,100,0.2516631711746021,0.2473359526122732
1,0,1,0,0,0,1,0,0,0,3,0,0.2581912077013852,0.2473351926968846
1,1,0,0,0,1,1,0,0,1,5,0,0.24681616541298237,0.24733517599188476
1,1,1,1,1,1,1,0,1,0,5,50,0.23842092696737027,0.24733516379304904
0,1,1,0,1,1,0,0,1,0,3,0,0.2754019145577151,0.2473346705831548
0,1,0,0,1,1,1,1,1,1,5,0,0.23950342997011,0.24733437490345045
1,0,0,1,0,1,1,1,0,0,3,0,0.2435868141867174,0.24733424114708233
1,1,1,1,0,1,1,1,0,1,3,50,0.2547326011237457,0.24733422072362043
0,1,0,1,0,0,0,0,1,1,5,50,0.25073506964706516,0.24733410577537723
1,1,0,1,0,0,1,1,1,1,5,100,0.24834319834666377,0.24733392635166512
1,1,0,1,0,1,0,1,1,1,5,50,0.2606291168853228,0.24733386953980846
1,0,1,1,0,0,1,0,0,1,5,0,0.2510346272986054,0.2473337818478863
1,1,0,1,1,0,1,0,1,1,5,100,0.26396691992522253,0.24733368663624916
1,1,0,0,0,0,1,0,1,1,3,100,0.2580271654197043,0.24733260178504626
1,0,1,0,1,0,0,1,0,1,3,0,0.23492530100199677,0.24733116159747842
1,0,1,0,0,1,0,0,1,0,3,50,0.26496283151055305,0.24733106165275243
1,1,0,0,1,0,1,0,1,0,5,100,0.25022313258358636,0.24733083378766518
1,0,1,1,1,0,1,0,1,1,5,100,0.24774553890420462,0.24733080599095483
0,1,0,0,1,1,1,1,1,1,3,100,0.2629203921168643,0.24733077090471972
0,1,0,1,1,0,0,1,0,0,3,0,0.2306571355808149,0.24732969947979036
1,0,1,1,0,0,1,1,1,0,5,50,0.23337235390664476,0.24732940803535158
0,1,0,1,0,0,0,1,1,1,3,50,0.24430994129930375,0.24732868233632624
1,1,1,1,1,1,0,0,1,0,3,0,0.2669930603829834,0.24732759405646285
1,1,0,0,0,1,0,1,1,1,5,0,0.26493843624691643,0.24732751867869524
1,1,0,0,0,1,1,0,1,1,5,0,0.2550290843777542,0.24732659523131661
1,1,1,1,1,1,0,1,1,0,5,0,0.25999666532400095,0.2473263741617496
1,0,0,0,1,0,0,1,0,0,5,0,0.24509157376021892,0.24732629662366296
1,1,0,0,1,0,0,0,0,0,3,100,0.2434347662489371,0.24732424084041343
0,1,0,1,1,0,0,1,0,0,5,100,0.2443045248166916,0.24732392108856666
1,0,0,1,0,1,1,0,1,1,3,100,0.256733940018026,0.24732326591858994
0,1,0,1,1,1,1,0,1,1,3,0,0.25774356780855706,0.2473231175789239
1,1,1,1,0,1,0,0,1,0,3,100,0.25861119840915403,0.24732304444586414
1,0,0,0,0,1,0,0,1,0,3,50,0.2625893245590024,0.24732299004518224
1,1,0,0,0,1,0,0,1,1,3,50,0.24659703267205657,0.24732230196621816
0,1,1,1,0,0,1,1,0,0,3,100,0.2458233753119471,0.24732211038383306
1,0,1,0,1,0,0,1,1,1,5,0,0.2577482233438024,0.24732142331298562
1,0,1,0,1,0,1,1,1,1,5,0,0.2491464753581075,0.24732004295273616
1,0,0,0,0,1,1,1,1,0,3,100,0.2484950431001968,0.2473200393197698
1,0,1,0,0,0,1,0,1,0,3,50,0.23956776038769306,0.24731973286277356
1,0,1,1,0,0,1,1,1,0,5,0,0.22929724726453007,0.24731944648386017
1,1,1,0,1,1,0,0,1,1,3,0,0.2659276321989498,0.24731894514319636
1,1,0,0,1,0,1,1,1,0,5,50,0.2423731694089219,0.24731877486385317
1,0,0,0,0,1,0,0,0,1,5,100,0.2393983735130778,0.24731812677555493
1,0,0,1,1,0,0,1,1,1,5,0,0.25266457543358567,0.2473171914367064
1,1,1,1,0,1,0,0,1,0,5,50,0.24931557716274833,0.2473166101766187
1,0,1,0,1,1,0,1,0,0,3,50,0.25793789543161755,0.24731622623983504
0,1,0,0,1,1,0,0,1,1,5,100,0.26624814854471746,0.2473162111231578
1,1,0,1,0,0,1,1,1,0,3,100,0.2379129789522968,0.2473160181194499
1,1,0,1,0,0,0,1,1,0,3,100,0.2466021582351316,0.24731592484635936
1,1,0,0,1,0,1,0,1,1,3,100,0.2630791590812274,0.24731508409427877
1,0,0,0,0,0,0,1,1,0,3,50,0.2317042230545964,0.24731497675099096
1,0,1,0,0,0,0,0,1,0,3,50,0.22853114269196867,0.2473143828762518
1,1,0,1,0,1,0,1,1,1,5,0,0.2567636214349771,0.24731427974307102
0,1,1,1,1,1,0,1,1,1,5,100,0.2155776017002847,0.247314130792261
0,1,1,0,1,1,0,1,1,1,5,100,0.220919420989493,0.24731372483023914
0,1,1,0,0,0,0,0,0,1,5,100,0.23464407237933824,0.24731249740202732
1,1,1,1,0,0,0,0,0,0,3,50,0.2440856695634898,0.2473117149923067
1,1,0,0,1,0,0,0,1,0,3,50,0.24886865949989423,0.2473102180556098
1,0,0,0,1,0,1,1,1,0,5,50,0.2388309951113837,0.24730982489827577
1,0,0,0,1,0,0,0,1,0,3,100,0.24572091447959404,0.24730968248043078
1,0,0,0,0,0,0,0,1,1,3,50,0.24814337688151333,0.2473096261577988
1,0,0,1,1,0,0,0,1,0,3,100,0.24754634126228095,0.24730935224727082
1,0,1,1,0,0,1,1,0,0,3,100,0.23528109125729582,0.24730930357436004
1,1,0,1,1,1,1,0,1,0,5,50,0.23621764749620017,0.24730914856837302
1,1,0,1,1,0,0,1,1,0,3,0,0.25368883874182313,0.24730908978863742
1,1,1,1,0,1,1,0,0,1,3,50,0.24980881889975798,0.24730908876951602
1,0,0,1,0,0,1,1,1,0,5,50,0.24008529479939963,0.24730887056070286
1,1,1,0,1,0,0,1,1,0,5,100,0.260870321977402,0.24730845006742186
1,1,1,0,1,1,0,1,1,1,3,50,0.24582119041254014,0.2473080872306242
1,1,1,0,1,1,0,1,1,1,3,0,0.25457610458196,0.2473080872306242
1,0,1,0,0,0,0,1,1,0,3,50,0.2455592720316324,0.2473076131932416
1,0,0,0,0,0,0,0,0,1,3,50,0.24451047293407735,0.2473072656473107
1,0,0,1,1,1,1,0,0,0,3,0,0.25528156528853874,0.24730680446101722
1,0,0,0,1,0,1,1,1,0,5,100,0.21758961679541283,0.24730660487097053
1,1,0,0,1,0,0,1,1,0,5,0,0.25343860189425554,0.24730614317032723
1,0,0,0,1,0,1,1,0,0,5,100,0.21876517082490096,0.24730558934837324
1,0,1,1,0,0,1,1,1,0,3,100,0.21892087517547076,0.24730527592244783
1,0,0,0,1,0,1,0,0,0,3,100,0.2354437781819212,0.24730506923237386
1,1,0,0,0,1,1,1,1,1,5,100,0.2660786062931803,0.24730505534249875
1,1,0,0,1,0,1,1,0,0,5,0,0.2516881139035077,0.2473048716993404
0,1,1,0,0,1,1,0,1,1,5,50,0.2623640056024933,0.24730460818613778
1,1,0,0,0,0,1,0,0,1,5,100,0.25463609205524,0.24730407516219327
1,0,1,1,0,1,1,0,0,1,5,100,0.2617614979410865,0.24730352498956112
1,1,0,0,1,1,0,0,0,1,3,50,0.24765485677294874,0.24730314623045277
1,0,1,1,0,1,0,1,0,0,5,50,0.2409759880527282,0.24730308005302795
1,0,1,1,1,0,1,1,0,1,3,0,0.2573176089234104,0.24730275487049594
0,1,0,1,0,0,0,1,1,0,3,100,0.2504550030637314,0.24730252065715472
1,1,0,0,1,0,1,1,0,0,5,50,0.249888661970093,0.24730192379954966
1,1,0,1,0,1,0,0,0,1,5,0,0.2531418572834763,0.24730188144254184
1,0,1,1,1,1,1,0,1,0,5,50,0.24228251390007657,0.24730156914810486
1,0,0,0,1,1,1,1,1,1,3,0,0.2381667871253347,0.2473013779713138
1,0,0,0,1,1,0,1,0,0,3,50,0.25674455599425927,0.24729995361044788
1,1,0,0,0,1,0,1,1,0,3,100,0.25416502651720496,0.24729821365879032
1,1,0,0,0,1,1,0,0,1,3,50,0.25063798411617433,0.24729784405411478
0,1,0,0,1,1,1,0,0,1,3,0,0.24972804018601844,0.24729610135733537
1,0,0,0,0,1,1,1,1,0,3,50,0.22736966141626355,0.24729600356019676
1,0,0,0,1,0,1,1,1,1,5,50,0.23471571819903703,0.24729599886653003
1,0,0,0,0,1,0,0,0,1,5,50,0.24934051664251683,0.2472951598117598
1,0,1,1,1,0,1,1,1,1,3,100,0.26006481614345817,0.24729508459992022
